WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL
12,Acapulco,Abierto Mexicano,2/26/2008,3,Outdoor,Clay,1st Round,3,Kanepi K.,Parra Santonja A.,67,362,468,57,6,4,6,3,,,2,0,Completed,1.33,3.25,1.35,3.1,1.4,2.75,1.372,3.49,1.4,2.85
12,Acapulco,Abierto Mexicano,2/26/2008,3,Outdoor,Clay,1st Round,3,Benesova I.,Roma N.,135,635,260,18,6,1,6,1,,,2,0,Completed,1.2,4.33,1.17,4.67,1.22,4,1.26,4.55,1.2,4.3
12,Acapulco,Abierto Mexicano,2/26/2008,3,Outdoor,Clay,1st Round,3,Cetkovska P.,Salerni M.E.,98,65,344,471,6,2,7,5,,,2,0,Completed,2.2,1.61,2.15,1.65,2.2,1.615,2.3,1.714,2.34,1.57
12,Acapulco,Abierto Mexicano,2/26/2008,3,Outdoor,Clay,1st Round,3,Sanchez O.,Muller M.,131,56,270,522,6,2,6,4,,,2,0,Completed,2.37,1.53,2.44,1.51,2.5,1.5,2.27,1.73,2.38,1.55
12,Acapulco,Abierto Mexicano,2/27/2008,3,Outdoor,Clay,1st Round,3,Koryttseva M.,Pin C.,68,82,467,405,6,2,3,6,6,0,2,1,Completed,1.5,2.5,1.55,2.35,1.571,2.25,1.51,2.81,1.55,2.38
12,Acapulco,Abierto Mexicano,2/27/2008,3,Outdoor,Clay,1st Round,3,Cornet A.,Kostanic Tosic J.,52,147,542,238,7,5,6,3,,,2,0,Completed,1.36,3,1.32,3.22,1.33,3.25,1.328,3.75,1.4,2.85
12,Acapulco,Abierto Mexicano,2/27/2008,3,Outdoor,Clay,2nd Round,3,Pennetta F.,Schruff J.,30,122,905,289,6,2,6,3,,,2,0,Completed,1.14,5,1.15,5.2,1.167,4.5,1.19,5.76,1.15,5.2
12,Acapulco,Abierto Mexicano,2/27/2008,3,Outdoor,Clay,2nd Round,3,Craybas J.,Zakopalova K.,78,57,412,517,6,1,4,6,7,6,2,1,Completed,2.75,1.39,2.75,1.42,2.625,1.444,2.93,1.459,2.9,1.38
12,Acapulco,Abierto Mexicano,2/27/2008,3,Outdoor,Clay,2nd Round,3,Cirstea S.,Sanchez O.,100,131,339,270,6,1,7,5,,,2,0,Completed,1.53,2.37,1.53,2.4,1.533,2.375,1.606,2.55,1.55,2.38
12,Acapulco,Abierto Mexicano,2/27/2008,3,Outdoor,Clay,2nd Round,3,Cornet A.,Torres Sandoval M.,52,229,542,119,6,2,6,0,,,2,0,Completed,1.16,4.5,1.17,4.67,1.22,4,1.216,5.23,1.2,4.3
12,Acapulco,Abierto Mexicano,2/28/2008,3,Outdoor,Clay,2nd Round,3,Kanepi K.,Dominguez Lino L.,67,89,468,370,6,7,6,1,6,3,2,1,Completed,1.8,1.9,1.75,2,1.83,1.8,1.746,2.24,1.77,2
12,Acapulco,Abierto Mexicano,2/28/2008,3,Outdoor,Clay,2nd Round,3,Koryttseva M.,Errani S.,68,58,467,512,7,5,6,1,,,2,0,Completed,2.1,1.66,2.1,1.7,2.1,1.66,2.2,1.769,1.97,1.8
12,Acapulco,Abierto Mexicano,2/28/2008,3,Outdoor,Clay,2nd Round,3,Gallovits E.,Cetkovska P.,69,98,465,344,6,4,6,3,,,2,0,Completed,1.5,2.5,1.55,2.35,1.615,2.2,1.588,2.6,1.55,2.4
12,Acapulco,Abierto Mexicano,2/28/2008,3,Outdoor,Clay,2nd Round,3,Benesova I.,Meusburger Y.,135,66,260,469,6,1,7,5,,,2,0,Completed,2.2,1.61,2.1,1.7,2.25,1.571,2.45,1.645,2.2,1.64
12,Acapulco,Abierto Mexicano,2/28/2008,3,Outdoor,Clay,Quarterfinals,3,Kanepi K.,Cirstea S.,67,100,468,339,6,2,4,6,7,6,2,1,Completed,1.8,1.9,1.9,1.85,1.8,1.909,2,1.909,1.88,1.88
12,Acapulco,Abierto Mexicano,2/28/2008,3,Outdoor,Clay,Quarterfinals,3,Pennetta F.,Gallovits E.,30,69,905,465,7,6,6,1,,,2,0,Completed,1.22,4,1.2,4.25,1.25,3.75,1.267,4.45,1.25,3.8
12,Acapulco,Abierto Mexicano,2/29/2008,3,Outdoor,Clay,Quarterfinals,3,Craybas J.,Benesova I.,78,135,412,260,6,4,6,1,,,2,0,Completed,1.61,2.2,1.61,2.23,1.727,2,1.746,2.24,1.67,2.15
12,Acapulco,Abierto Mexicano,2/29/2008,3,Outdoor,Clay,Quarterfinals,3,Cornet A.,Koryttseva M.,52,68,542,467,6,4,6,0,,,2,0,Completed,1.83,1.83,1.83,1.91,1.8,1.909,1.909,2,1.84,1.92
12,Acapulco,Abierto Mexicano,2/29/2008,3,Outdoor,Clay,Semifinals,3,Cornet A.,Craybas J.,52,78,542,412,6,2,6,2,,,2,0,Completed,1.4,2.75,1.42,2.75,1.444,2.625,1.556,2.6,1.47,2.62
12,Acapulco,Abierto Mexicano,3/1/2008,3,Outdoor,Clay,Semifinals,3,Pennetta F.,Kanepi K.,30,67,905,468,6,4,6,2,,,2,0,Completed,1.25,3.75,1.3,3.35,1.286,3.5,1.286,4.2,1.3,3.4
12,Acapulco,Abierto Mexicano,3/2/2008,3,Outdoor,Clay,The Final,3,Pennetta F.,Cornet A.,30,52,905,542,6,0,4,6,6,1,2,1,Completed,1.4,2.75,1.45,2.6,1.444,2.625,1.455,3,1.4,2.85
13,Dubai,Barclays Dubai Tennis Championships,2/25/2008,2,Outdoor,Hard,1st Round,3,Bondarenko A.,Kirilenko M.,23,27,1141,983,3,6,6,3,6,2,2,1,Completed,3.4,1.3,3.1,1.35,2.75,1.4,3.2,1.417,2.85,1.4
13,Dubai,Barclays Dubai Tennis Championships,2/25/2008,2,Outdoor,Hard,1st Round,3,Safina D.,Sfar S.,15,167,1627,178,6,1,6,3,,,2,0,Completed,1.04,10,1.06,7.79,1.063,8,1.061,14.31,1.06,9
13,Dubai,Barclays Dubai Tennis Championships,2/25/2008,2,Outdoor,Hard,1st Round,3,Dementieva E.,Schnyder P.,11,12,1915,1751,7,5,6,0,,,2,0,Completed,1.44,2.62,1.55,2.35,1.533,2.375,1.541,2.75,1.42,2.8
13,Dubai,Barclays Dubai Tennis Championships,2/26/2008,2,Outdoor,Hard,1st Round,3,Bammer S.,Makarova E.,20,79,1366,409,7,6,6,3,,,2,0,Completed,1.36,3,1.35,3.1,1.364,3,1.417,3.2,1.37,3
13,Dubai,Barclays Dubai Tennis Championships,2/26/2008,2,Outdoor,Hard,1st Round,3,Chakvetadze A.,Radwanska A.,6,19,2835,1442,6,2,2,6,6,4,2,1,Completed,1.61,2.2,1.7,2.1,1.615,2.2,1.714,2.3,1.64,2.2
13,Dubai,Barclays Dubai Tennis Championships,2/26/2008,2,Outdoor,Hard,1st Round,3,Safarova L.,Li N.,40,22,695,1156,1,6,6,3,6,2,2,1,Completed,3.25,1.33,,,3.4,1.3,3.3,1.4,3.15,1.34
13,Dubai,Barclays Dubai Tennis Championships,2/26/2008,2,Outdoor,Hard,1st Round,3,Srebotnik K.,Petrova N.,28,16,971,1569,6,4,6,4,,,2,0,Completed,1.72,2,1.7,2.1,1.8,1.909,1.82,2.12,1.86,1.9
13,Dubai,Barclays Dubai Tennis Championships,2/26/2008,2,Outdoor,Hard,1st Round,3,Schiavone F.,Bartoli M.,24,9,1091,2198,6,1,6,7,6,1,2,1,Completed,2.2,1.61,2.2,1.65,2,1.727,2.16,1.794,1.96,1.8
13,Dubai,Barclays Dubai Tennis Championships,2/26/2008,2,Outdoor,Hard,1st Round,3,Morigami A.,Szavay A.,50,17,579,1469,6,1,6,4,,,2,0,Completed,3.75,1.25,,,3.75,1.25,,,,
13,Dubai,Barclays Dubai Tennis Championships,2/26/2008,2,Outdoor,Hard,1st Round,3,Vaidisova N.,Nakamura A.,14,110,1632,322,6,3,6,0,,,2,0,Completed,1.05,9,1.07,7.19,1.083,7,1.074,11.5,1.07,7.8
13,Dubai,Barclays Dubai Tennis Championships,2/26/2008,2,Outdoor,Hard,1st Round,3,Mirza S.,Dushevina V.,32,44,848,638,7,6,6,2,,,2,0,Completed,1.72,2,1.75,2.05,1.727,2,1.82,2.12,1.7,2.1
13,Dubai,Barclays Dubai Tennis Championships,2/26/2008,2,Outdoor,Hard,1st Round,3,Mauresmo A.,Medina Garrigues A.,29,31,948,889,7,6,6,2,,,2,0,Completed,1.57,2.25,1.65,2.15,1.571,2.25,1.709,2.31,1.6,2.28
13,Dubai,Barclays Dubai Tennis Championships,2/27/2008,2,Outdoor,Hard,2nd Round,3,Chakvetadze A.,Safina D.,6,15,2835,1627,6,7,6,4,6,3,2,1,Completed,1.5,2.5,1.55,2.35,,,1.549,2.72,1.53,2.45
13,Dubai,Barclays Dubai Tennis Championships,2/27/2008,2,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Safarova L.,3,40,3725,695,6,1,6,2,,,2,0,Completed,1.22,4,1.21,4.06,,,1.267,4.45,1.28,3.55
13,Dubai,Barclays Dubai Tennis Championships,2/27/2008,2,Outdoor,Hard,2nd Round,3,Mauresmo A.,Morigami A.,29,50,948,579,4,6,6,1,6,4,2,1,Completed,1.25,3.75,1.25,3.75,,,1.278,4.3,1.22,4.1
13,Dubai,Barclays Dubai Tennis Championships,2/27/2008,2,Outdoor,Hard,2nd Round,3,Jankovic J.,Mirza S.,4,32,3670,848,4,6,6,3,6,4,2,1,Completed,1.25,3.75,1.28,3.46,,,1.272,4.38,1.25,3.8
13,Dubai,Barclays Dubai Tennis Championships,2/27/2008,2,Outdoor,Hard,2nd Round,3,Dementieva E.,Bondarenko A.,11,23,1915,1141,6,2,6,1,,,2,0,Completed,1.25,3.75,1.3,3.35,,,1.389,3.27,1.3,3.4
13,Dubai,Barclays Dubai Tennis Championships,2/27/2008,2,Outdoor,Hard,2nd Round,3,Schiavone F.,Bammer S.,24,20,1091,1366,6,3,6,2,,,2,0,Completed,1.61,2.2,1.7,2.08,,,1.654,2.43,1.62,2.24
13,Dubai,Barclays Dubai Tennis Championships,2/27/2008,2,Outdoor,Hard,2nd Round,3,Henin J.,Srebotnik K.,1,28,6530,971,7,5,6,7,6,3,2,1,Completed,1.05,9,1.07,7.19,1.05,8.5,1.073,11.66,1.04,10
13,Dubai,Barclays Dubai Tennis Championships,2/27/2008,2,Outdoor,Hard,2nd Round,3,Ivanovic A.,Vaidisova N.,2,14,3822,1632,6,4,6,0,,,2,0,Completed,2,1.72,1.75,2,,,2.09,1.84,1.94,1.82
13,Dubai,Barclays Dubai Tennis Championships,2/28/2008,2,Outdoor,Hard,Quarterfinals,3,Kuznetsova S.,Mauresmo A.,3,29,3725,948,6,1,7,6,,,2,0,Completed,1.3,3.4,1.35,3.1,1.364,3,1.333,3.7,1.33,3.2
13,Dubai,Barclays Dubai Tennis Championships,2/28/2008,2,Outdoor,Hard,Quarterfinals,3,Jankovic J.,Chakvetadze A.,4,6,3670,2835,6,1,,,,,1,0,Retired,1.8,1.9,1.75,2,1.8,1.909,1.917,1.99,1.77,2
13,Dubai,Barclays Dubai Tennis Championships,2/28/2008,2,Outdoor,Hard,Quarterfinals,3,Schiavone F.,Henin J.,24,1,1091,6530,7,6,7,6,,,2,0,Completed,7,1.08,5.5,1.13,7,1.083,8.75,1.111,6.75,1.1
13,Dubai,Barclays Dubai Tennis Championships,2/28/2008,2,Outdoor,Hard,Quarterfinals,3,Dementieva E.,Ivanovic A.,11,2,1915,3822,5,7,6,3,6,3,2,1,Completed,2.5,1.5,2.53,1.48,2.5,1.5,2.85,1.488,2.44,1.53
13,Dubai,Barclays Dubai Tennis Championships,2/29/2008,2,Outdoor,Hard,Semifinals,3,Kuznetsova S.,Jankovic J.,3,4,3725,3670,5,7,6,4,6,3,2,1,Completed,1.72,2,1.83,1.91,1.8,1.909,1.847,2.08,1.67,2.15
13,Dubai,Barclays Dubai Tennis Championships,2/29/2008,2,Outdoor,Hard,Semifinals,3,Dementieva E.,Schiavone F.,11,24,1915,1091,5,7,7,5,6,2,2,1,Completed,1.5,2.5,1.47,2.56,1.444,2.625,1.606,2.55,1.5,2.52
13,Dubai,Barclays Dubai Tennis Championships,3/1/2008,2,Outdoor,Hard,The Final,3,Dementieva E.,Kuznetsova S.,11,3,1915,3725,4,6,6,3,6,2,2,1,Completed,2.5,1.53,2.35,1.55,2.5,1.5,2.1,1.794,2.52,1.5
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/24/2008,3,Indoor,Hard,1st Round,3,Arvidsson S.,Bremond S.,71,137,461,258,7,6,5,7,6,1,2,1,Completed,1.22,4,1.21,4.06,1.25,3.75,1.225,5.05,,
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/24/2008,3,Indoor,Hard,1st Round,3,Voracova R.,Ani M.,141,120,251,291,6,3,6,7,7,6,2,1,Completed,2.1,1.66,2.1,1.7,2,1.727,2.16,1.794,,
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/25/2008,3,Indoor,Hard,1st Round,3,Larcherde Brito M.,Cohen Aloro S.,202,124,140,285,7,5,1,0,,,1,0,Retired,2.25,1.57,2.15,1.65,2.37,1.53,2.55,1.606,2.28,1.6
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/25/2008,3,Indoor,Hard,1st Round,3,Rodina E.,Yakimova A.,127,158,276,203,7,5,6,4,,,2,0,Completed,1.57,2.25,1.6,2.25,1.615,2.2,1.676,2.38,1.7,2.1
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/25/2008,3,Indoor,Hard,1st Round,3,Czink M.,Poutchkova O.,149,104,235,333,6,3,3,6,6,4,2,1,Completed,2.75,1.4,2.45,1.5,2.5,1.5,2.94,1.467,2.46,1.52
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/25/2008,3,Indoor,Hard,1st Round,3,Goerges J.,Osterloh L.,119,93,295,358,7,6,7,6,,,2,0,Completed,2.25,1.57,2.15,1.65,2,1.727,2.3,1.714,2.15,1.67
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/25/2008,3,Indoor,Hard,1st Round,3,Govortsova O.,Washington M.,49,815,583,10,6,4,6,2,,,2,0,Completed,1.14,5,1.15,4.92,1.2,4.333,1.229,4.96,1.18,4.6
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/25/2008,3,Indoor,Hard,1st Round,3,Liu A.,Fedak Y.,270,107,95,326,6,4,6,3,,,2,0,Completed,4.33,1.2,4.25,1.2,3.75,1.25,4.3,1.278,4,1.23
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/25/2008,3,Indoor,Hard,1st Round,3,Dubois S.,King V.,105,118,330,301,6,2,2,6,6,1,2,1,Completed,2.2,1.61,2.35,1.55,,,2.42,1.658,2.18,1.65
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/26/2008,3,Indoor,Hard,1st Round,3,Kudryavtseva A.,Schultz McCarthy B.,116,215,310,129,6,3,5,7,6,2,2,1,Completed,1.72,2,1.8,1.95,,,1.847,2.08,1.8,1.97
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/26/2008,3,Indoor,Hard,1st Round,3,Davenport L.,Lisicki S.,46,142,605,247,7,5,6,3,,,2,0,Completed,1.14,5,1.15,5.2,1.167,4.5,1.238,4.8,1.18,4.6
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/26/2008,3,Indoor,Hard,1st Round,3,Peer S.,Rolle A.,18,126,1445,276,6,2,6,1,,,2,0,Completed,1.08,7,1.1,6.25,1.111,6,1.111,8.75,1.1,6.5
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/26/2008,3,Indoor,Hard,1st Round,3,Wozniacki C.,Sequera M.,43,109,641,322,6,0,6,2,,,2,0,Completed,1.12,5.5,1.07,5.21,1.167,4.5,1.18,6.05,1.17,4.8
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/26/2008,3,Indoor,Hard,1st Round,3,Mattek B.,Golovin T.,148,13,237,1693,6,4,6,4,,,2,0,Completed,7,1.08,6.25,1.1,6,1.111,7.81,1.133,6,1.12
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/26/2008,3,Indoor,Hard,1st Round,3,Erakovic M.,Jidkova A.,125,156,278,206,2,6,6,3,6,4,2,1,Completed,1.22,4,1.3,3.35,1.25,3.75,1.313,3.89,1.23,4
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/27/2008,3,Indoor,Hard,1st Round,3,Kvitova P.,Williams V.,143,8,246,2645,2,6,6,4,6,3,2,1,Completed,6.5,1.1,6.25,1.1,6,1.111,6.65,1.16,5.6,1.13
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/26/2008,3,Indoor,Hard,2nd Round,3,Govortsova O.,Voracova R.,49,141,583,251,4,6,6,4,7,6,2,1,Completed,1.33,3.25,1.28,3.46,1.364,3,1.403,3.28,1.35,3.1
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/26/2008,3,Indoor,Hard,2nd Round,3,Arvidsson S.,Dubois S.,71,105,461,330,1,6,7,5,6,3,2,1,Completed,1.22,4,1.23,3.89,1.286,3.5,1.313,3.9,1.25,3.8
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/27/2008,3,Indoor,Hard,2nd Round,3,Peer S.,Czink M.,18,149,1445,235,6,0,3,6,6,2,2,1,Completed,1.08,7,1.1,6.75,1.111,6,1.111,8.75,1.08,7.5
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/27/2008,3,Indoor,Hard,2nd Round,3,Wozniacki C.,Larcherde Brito M.,43,202,641,140,6,2,6,4,,,2,0,Completed,1.11,6,1.09,6.68,1.12,5.5,1.143,7.3,1.17,4.8
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/27/2008,3,Indoor,Hard,2nd Round,3,Erakovic M.,Liu A.,125,270,278,95,7,5,6,3,,,2,0,Completed,1.28,3.5,1.3,3.45,1.333,3.25,1.332,3.71,1.28,3.5
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/27/2008,3,Indoor,Hard,2nd Round,3,Goerges J.,Mattek B.,119,148,295,237,6,4,6,3,,,2,0,Completed,1.8,1.9,1.95,1.8,1.833,1.833,1.926,1.98,1.88,1.88
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/27/2008,3,Indoor,Hard,2nd Round,3,Davenport L.,Rodina E.,46,127,605,276,6,1,6,1,,,2,0,Completed,1.06,8,1.05,7.75,1.063,8,1.1,9,1.07,8
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/28/2008,3,Indoor,Hard,2nd Round,3,Kudryavtseva A.,Kvitova P.,116,143,310,246,6,7,7,5,6,1,2,1,Completed,3.25,1.33,3,1.35,3,1.364,2.65,1.541,3.2,1.33
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/28/2008,3,Indoor,Hard,Quarterfinals,3,Peer S.,Arvidsson S.,18,71,1445,461,3,6,6,1,6,3,2,1,Completed,1.4,2.75,1.39,2.83,1.4,2.75,1.521,2.79,1.45,2.67
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/28/2008,3,Indoor,Hard,Quarterfinals,3,Govortsova O.,Goerges J.,49,119,583,295,7,6,6,2,,,2,0,Completed,1.66,2.1,1.7,2.08,1.571,2.25,1.794,2.16,1.7,2.1
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/28/2008,3,Indoor,Hard,Quarterfinals,3,Erakovic M.,Kudryavtseva A.,125,116,278,310,4,6,6,3,6,3,2,1,Completed,1.53,2.37,1.53,2.4,1.571,2.25,1.645,2.37,1.48,2.55
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/29/2008,3,Indoor,Hard,Quarterfinals,3,Davenport L.,Wozniacki C.,46,43,605,641,6,0,6,2,,,2,0,Completed,1.1,6.5,1.25,2.95,1.3,3.4,1.313,3.9,1.3,3.4
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/29/2008,3,Indoor,Hard,Semifinals,3,Govortsova O.,Peer S.,49,18,583,1445,6,3,3,6,6,4,2,1,Completed,3.75,1.25,4.25,1.2,3.75,1.25,4.46,1.266,3.65,1.26
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/29/2008,3,Indoor,Hard,Semifinals,3,Davenport L.,Erakovic M.,46,125,605,278,6,0,6,3,,,2,0,Completed,1.06,8,1.1,6.25,1.083,7,1.139,7.5,1.08,7.5
14,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,3/2/2008,3,Indoor,Hard,The Final,3,Davenport L.,Govortsova O.,46,49,605,583,6,2,6,1,,,2,0,Completed,1.1,6.5,1.13,5.5,1.111,6,1.138,7.55,1.1,6.5
15,Bangalore,Canara Bank Bangalore Open,3/3/2008,2,Outdoor,Hard,1st Round,3,Nakamura A.,Tanasugarn T.,104,79,336,409,6,7,6,1,6,2,2,1,Completed,,,,,,,,,,
15,Bangalore,Canara Bank Bangalore Open,3/3/2008,2,Outdoor,Hard,1st Round,3,Bammer S.,Morigami A.,20,50,1371,580,2,6,6,3,7,5,2,1,Completed,1.4,2.75,,,,,,,1.35,3.1
15,Bangalore,Canara Bank Bangalore Open,3/3/2008,2,Outdoor,Hard,1st Round,3,Amanmuradova A.,Shvedova Y.,83,90,397,365,6,3,3,6,6,3,2,1,Completed,2,1.72,,,2,1.72,2.23,1.752,2.1,1.7
15,Bangalore,Canara Bank Bangalore Open,3/3/2008,2,Outdoor,Hard,1st Round,3,Szavay A.,Uberoi S.,18,989,1455,4,6,1,6,4,,,2,0,Completed,1.08,7,,,1.08,7,1.133,7.8,1.12,6
15,Bangalore,Canara Bank Bangalore Open,3/4/2008,2,Outdoor,Hard,1st Round,3,Savchuk O.,O'brien K.,114,124,319,289,6,4,2,6,7,5,2,1,Completed,1.72,2,,,1.66,2.1,1.637,2.47,1.7,2.1
15,Bangalore,Canara Bank Bangalore Open,3/4/2008,2,Outdoor,Hard,1st Round,3,Obziler T.,Bachmann A.,117,155,307,212,6,2,6,3,,,2,0,Completed,1.72,2,,,1.83,1.83,1.671,2.39,1.8,1.96
15,Bangalore,Canara Bank Bangalore Open,3/4/2008,2,Outdoor,Hard,1st Round,3,Rodionova A.,Sun T.T.,86,229,379,117,4,6,7,6,6,4,2,1,Completed,2.25,1.57,,,2.25,1.57,2.46,1.641,2.22,1.62
15,Bangalore,Canara Bank Bangalore Open,3/4/2008,2,Outdoor,Hard,1st Round,3,Mamic S.,Chan Y.J.,N/A,67,N/A,483,6,2,6,2,,,2,0,Completed,4.33,1.19,,,4.33,1.2,4.78,1.239,4.3,1.2
15,Bangalore,Canara Bank Bangalore Open,3/4/2008,2,Outdoor,Hard,1st Round,3,Peng S.,Kremer A.,58,102,507,337,6,1,6,2,,,2,0,Completed,1.33,3.25,,,1.36,3,1.377,3.45,1.35,3.1
15,Bangalore,Canara Bank Bangalore Open,3/4/2008,2,Outdoor,Hard,1st Round,3,Szatmari A.,Lakhani I.,271,357,94,60,6,2,6,2,,,2,0,Completed,1.4,2.75,,,,,1.455,3,,
15,Bangalore,Canara Bank Bangalore Open,3/4/2008,2,Outdoor,Hard,1st Round,3,Zvonareva V.,Niculescu M.,21,123,1297,290,4,6,6,3,6,1,2,1,Completed,1.16,4.5,,,1.16,4.5,1.247,4.65,1.18,4.6
15,Bangalore,Canara Bank Bangalore Open,3/4/2008,2,Outdoor,Hard,1st Round,3,Yan Z.,Kirilenko M.,54,29,529,949,3,6,7,6,6,1,2,1,Completed,4,1.22,,,4,1.22,4.57,1.252,3.8,1.25
15,Bangalore,Canara Bank Bangalore Open,3/5/2008,2,Outdoor,Hard,2nd Round,3,Amanmuradova A.,Szavay A.,83,18,397,1455,4,6,7,6,6,4,2,1,Completed,3.5,1.28,,,3.5,1.28,3.95,1.308,3.6,1.27
15,Bangalore,Canara Bank Bangalore Open,3/5/2008,2,Outdoor,Hard,2nd Round,3,Rodionova A.,Bammer S.,86,20,379,1371,7,6,6,2,,,2,0,Completed,4.33,1.2,,,4.33,1.2,5.45,1.206,,
15,Bangalore,Canara Bank Bangalore Open,3/5/2008,2,Outdoor,Hard,2nd Round,3,Williams S.,Obziler T.,11,117,2022,307,7,5,6,0,,,2,0,Completed,1.06,8,,,1.07,7.5,1.091,10,1.06,8.5
15,Bangalore,Canara Bank Bangalore Open,3/5/2008,2,Outdoor,Hard,2nd Round,3,Schnyder P.,Nakamura A.,12,104,1721,336,6,7,6,4,6,2,2,1,Completed,1.16,4.5,,,1.16,4.5,1.19,5.76,1.19,4.4
15,Bangalore,Canara Bank Bangalore Open,3/6/2008,2,Outdoor,Hard,2nd Round,3,Yan Z.,Savchuk O.,54,114,529,319,6,2,6,1,,,2,0,Completed,1.36,3,,,1.33,3.25,1.412,3.23,1.37,3
15,Bangalore,Canara Bank Bangalore Open,3/6/2008,2,Outdoor,Hard,2nd Round,3,Zvonareva V.,Szatmari A.,21,271,1297,94,7,6,6,1,,,2,0,Completed,1.07,7.5,,,1.07,7.5,1.087,10.5,1.06,8.5
15,Bangalore,Canara Bank Bangalore Open,3/6/2008,2,Outdoor,Hard,2nd Round,3,Williams V.,Peng S.,7,58,2646,507,6,2,6,7,6,2,2,1,Completed,1.14,5,,,1.16,4.5,1.191,5.74,1.13,5.6
15,Bangalore,Canara Bank Bangalore Open,3/6/2008,2,Outdoor,Hard,2nd Round,3,Jankovic J.,Mamic S.,4,N/A,3685,N/A,6,2,6,2,,,2,0,Completed,1.05,9,,,1.05,8.5,1.071,12,1.06,8.5
15,Bangalore,Canara Bank Bangalore Open,3/7/2008,2,Outdoor,Hard,Quarterfinals,3,Schnyder P.,Amanmuradova A.,12,83,1721,397,4,6,6,4,7,6,2,1,Completed,1.3,3.39,1.25,3.75,1.25,3.75,1.323,3.8,1.27,3.6
15,Bangalore,Canara Bank Bangalore Open,3/7/2008,2,Outdoor,Hard,Quarterfinals,3,Williams V.,Zvonareva V.,7,21,2646,1297,6,4,6,3,,,2,0,Completed,1.53,2.37,1.65,2.15,1.5,2.5,1.699,2.33,1.72,2.06
15,Bangalore,Canara Bank Bangalore Open,3/7/2008,2,Outdoor,Hard,Quarterfinals,3,Williams S.,Rodionova A.,11,86,2022,379,6,1,6,4,,,2,0,Completed,1.08,7,1.1,6.25,1.08,7,1.143,7.3,1.1,6.75
15,Bangalore,Canara Bank Bangalore Open,3/7/2008,2,Outdoor,Hard,Quarterfinals,3,Yan Z.,Jankovic J.,54,4,529,3685,6,3,3,6,6,3,2,1,Completed,6.5,1.1,7.19,1.07,6.5,1.1,7.3,1.143,7.4,1.08
15,Bangalore,Canara Bank Bangalore Open,3/8/2008,2,Outdoor,Hard,Semifinals,3,Schnyder P.,Yan Z.,12,54,1721,529,6,3,6,4,,,2,0,Completed,1.57,2.25,1.53,2.4,1.53,2.37,1.581,2.62,,
15,Bangalore,Canara Bank Bangalore Open,3/8/2008,2,Outdoor,Hard,Semifinals,3,Williams S.,Williams V.,11,7,2022,2646,6,3,3,6,7,6,2,1,Completed,1.66,2.1,1.65,2.15,1.61,2.2,1.704,2.32,1.7,2.1
15,Bangalore,Canara Bank Bangalore Open,3/9/2008,2,Outdoor,Hard,The Final,3,Williams S.,Schnyder P.,11,12,2022,1721,7,5,6,3,,,2,0,Completed,1.25,3.75,1.28,3.46,1.28,3.5,1.3,4.03,1.3,3.4
