WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
13,Indian Wells,BNP Paribas Open,3/19/2009,Premier,Outdoor,Hard,Quarterfinals,3,Ivanovic A.,Bammer S.,7,29,5414,1649,,,,,,,,,Walkover,1.3,3.5,1.25,3.72,1.286,3.5,1.286,3.5,1.28,3.6
13,Indian Wells,BNP Paribas Open,3/20/2009,Premier,Outdoor,Hard,Semifinals,3,Zvonareva V.,Azarenka V.,6,11,6320,3406,6,3,6,3,,,2,0,Completed,1.57,2.37,1.55,2.35,1.571,2.25,1.571,2.375,1.65,2.2
13,Indian Wells,BNP Paribas Open,3/21/2009,Premier,Outdoor,Hard,Semifinals,3,Ivanovic A.,Pavlyuchenkova A.,7,42,5414,1371,6,2,6,3,,,2,0,Completed,1.33,3.4,1.32,3.22,1.3,3.4,1.25,3.5,1.33,3.2
13,Indian Wells,BNP Paribas Open,3/22/2009,Premier,Outdoor,Hard,The Final,3,Zvonareva V.,Ivanovic A.,6,7,6320,5414,7,6,6,2,,,2,0,Completed,1.57,2.37,1.67,2.17,1.667,2.1,1.615,2.25,1.63,2.25
14,Miami,Sony Ericsson Open,3/25/2009,Premier,Outdoor,Hard,1st Round,3,Voskoboeva G.,Dushevina V.,92,57,686,1003,6,4,6,4,,,2,0,Completed,3.5,1.28,3.35,1.3,3.25,1.333,3.25,1.286,3.55,1.28
14,Miami,Sony Ericsson Open,3/25/2009,Premier,Outdoor,Hard,1st Round,3,Rybarikova M.,Rus A.,47,144,1244,431,3,6,6,3,7,5,2,1,Completed,1.28,3.5,1.35,3.1,1.333,3.25,1.286,3.25,1.32,3.25
14,Miami,Sony Ericsson Open,3/25/2009,Premier,Outdoor,Hard,1st Round,3,Pivovarova A.,Mattek-Sands B.,172,37,343,1500,7,6,6,3,,,2,0,Completed,4,1.22,4.06,1.21,3.4,1.3,3.25,1.286,3.9,1.24
14,Miami,Sony Ericsson Open,3/25/2009,Premier,Outdoor,Hard,1st Round,3,Stosur S.,Arvidsson S.,42,107,1438,612,6,1,2,0,,,1,0,Retired,1.14,5,1.11,5.84,1.167,4.5,1.167,4.5,1.15,5.2
14,Miami,Sony Ericsson Open,3/25/2009,Premier,Outdoor,Hard,1st Round,3,Safarova L.,Keothavong A.,48,51,1244,1180,6,4,7,5,,,2,0,Completed,1.53,2.37,1.55,2.35,1.571,2.25,1.615,2.2,1.52,2.46
14,Miami,Sony Ericsson Open,3/25/2009,Premier,Outdoor,Hard,1st Round,3,Schiavone F.,Pironkova T.,50,49,1184,1196,6,3,5,7,6,3,2,1,Completed,1.57,2.25,1.65,2.2,1.615,2.2,1.615,2.2,1.73,2.06
14,Miami,Sony Ericsson Open,3/25/2009,Premier,Outdoor,Hard,1st Round,3,Koryttseva M.,Cirstea S.,104,41,634,1442,6,2,6,1,,,2,0,Completed,1.9,1.8,2.05,1.75,1.833,1.833,1.833,1.833,2,1.77
14,Miami,Sony Ericsson Open,3/25/2009,Premier,Outdoor,Hard,1st Round,3,Kirilenko M.,Bondarenko K.,39,59,1470,981,6,4,0,6,6,4,2,1,Completed,1.72,2,1.65,2.15,1.72,2,1.727,2,1.75,2.03
14,Miami,Sony Ericsson Open,3/25/2009,Premier,Outdoor,Hard,1st Round,3,Llagostera Vives N.,Vandeweghe C.,93,521,683,61,6,0,6,3,,,2,0,Completed,1.28,3.5,1.3,3.35,1.286,3.5,,,1.3,3.4
14,Miami,Sony Ericsson Open,3/25/2009,Premier,Outdoor,Hard,1st Round,3,Yakimova A.,Govortsova O.,84,58,747,1001,6,2,6,1,,,2,0,Completed,1.72,2,1.75,2.05,1.833,1.833,1.8,1.909,1.8,1.97
14,Miami,Sony Ericsson Open,3/25/2009,Premier,Outdoor,Hard,1st Round,3,Vaidisova N.,Mayr P.,71,79,865,804,6,4,6,2,,,2,0,Completed,1.4,2.75,1.45,2.65,1.4,2.75,1.4,2.75,1.44,2.72
14,Miami,Sony Ericsson Open,3/25/2009,Premier,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Rezai A.,27,102,1771,639,4,6,7,5,6,3,2,1,Completed,1.44,2.62,1.4,2.85,1.4,2.75,1.364,2.875,1.43,2.75
14,Miami,Sony Ericsson Open,3/25/2009,Premier,Outdoor,Hard,1st Round,3,Hantuchova D.,Oudin M.,43,176,1432,337,4,6,6,3,6,2,2,1,Completed,1.16,4.5,1.18,4.45,1.222,4,1.222,3.75,1.2,4.3
14,Miami,Sony Ericsson Open,3/25/2009,Premier,Outdoor,Hard,1st Round,3,Dokic J.,Gallovits E.,80,68,792,886,6,3,7,6,,,2,0,Completed,1.5,2.5,1.55,2.35,1.5,2.5,1.5,2.5,1.47,2.6
14,Miami,Sony Ericsson Open,3/25/2009,Premier,Outdoor,Hard,1st Round,3,Paszek T.,Niculescu M.,74,52,847,1169,7,5,6,2,,,2,0,Completed,1.66,2.1,1.65,2.15,1.667,2.1,,,1.66,2.18
14,Miami,Sony Ericsson Open,3/26/2009,Premier,Outdoor,Hard,1st Round,3,Johansson M.,Mirza S.,65,100,924,646,1,6,7,6,7,6,2,1,Completed,3.25,1.33,3.35,1.3,3.4,1.3,3.5,1.25,3.2,1.33
14,Miami,Sony Ericsson Open,3/26/2009,Premier,Outdoor,Hard,1st Round,3,Li N.,Radwanska U.,40,83,1448,748,6,4,5,7,6,1,2,1,Completed,1.33,3.25,1.37,2.92,1.333,3.25,1.333,3,1.3,3.4
14,Miami,Sony Ericsson Open,3/26/2009,Premier,Outdoor,Hard,1st Round,3,Makarova E.,Chan Y.J.,54,67,1096,896,3,6,6,2,6,3,2,1,Completed,1.57,2.25,1.6,2.25,1.571,2.25,1.615,2.2,1.67,2.15
14,Miami,Sony Ericsson Open,3/26/2009,Premier,Outdoor,Hard,1st Round,3,Kudryavtseva A.,Duque Marino M.,82,120,766,561,6,4,7,6,,,2,0,Completed,1.72,2,1.75,2.05,1.833,1.833,1.727,2,1.8,1.97
14,Miami,Sony Ericsson Open,3/26/2009,Premier,Outdoor,Hard,1st Round,3,Groenefeld A.L.,Craybas J.,61,85,945,719,6,4,6,1,,,2,0,Completed,1.8,1.9,1.75,2.05,1.72,2,1.833,1.833,1.77,2
14,Miami,Sony Ericsson Open,3/26/2009,Premier,Outdoor,Hard,1st Round,3,Glatch A.,Bacsinszky T.,124,88,542,704,6,4,6,1,,,2,0,Completed,1.66,2.1,1.7,2.1,1.72,2,1.667,2.1,1.75,2.03
14,Miami,Sony Ericsson Open,3/26/2009,Premier,Outdoor,Hard,1st Round,3,Sprem K.,Erakovic M.,114,70,576,869,6,0,6,2,,,2,0,Completed,1.4,2.75,1.4,2.85,1.4,2.75,,,1.33,3.2
14,Miami,Sony Ericsson Open,3/26/2009,Premier,Outdoor,Hard,1st Round,3,Dulko G.,Dominguez Lino L.,35,86,1546,716,6,2,6,4,,,2,0,Completed,1.2,4.33,1.2,4.25,1.25,3.75,1.2,4,1.18,4.6
14,Miami,Sony Ericsson Open,3/26/2009,Premier,Outdoor,Hard,1st Round,3,Garbin T.,Zakopalova K.,62,96,945,660,6,3,6,4,,,2,0,Completed,1.53,2.37,1.55,2.35,1.615,2.2,1.571,2.25,1.55,2.4
14,Miami,Sony Ericsson Open,3/26/2009,Premier,Outdoor,Hard,1st Round,3,Zahlavova Strycova B.,Knapp K.,63,119,942,566,7,6,6,3,,,2,0,Completed,1.61,2.2,1.78,2.05,1.72,2,1.667,2.1,1.72,2.08
14,Miami,Sony Ericsson Open,3/26/2009,Premier,Outdoor,Hard,1st Round,3,Martinez-Sanchez M.J.,Wickmayer Y.,253,75,202,837,6,0,6,4,,,2,0,Completed,2.25,1.57,2.45,1.5,2.25,1.571,2.375,1.533,2.34,1.57
14,Miami,Sony Ericsson Open,3/26/2009,Premier,Outdoor,Hard,1st Round,3,Santangelo M.,Parmentier P.,126,77,538,815,6,1,7,5,,,2,0,Completed,1.9,1.8,1.6,2.19,1.833,1.833,2,1.727,1.97,1.8
14,Miami,Sony Ericsson Open,3/26/2009,Premier,Outdoor,Hard,1st Round,3,Tanasugarn T.,Dechy N.,45,60,1306,979,6,3,7,5,,,2,0,Completed,2,1.72,2.05,1.75,1.909,1.8,2,1.727,2.1,1.7
14,Miami,Sony Ericsson Open,3/26/2009,Premier,Outdoor,Hard,1st Round,3,Goerges J.,Razzano V.,115,38,575,1484,6,4,4,6,7,6,2,1,Completed,3.75,1.25,3.35,1.3,3.5,1.286,3.25,1.286,3.25,1.32
14,Miami,Sony Ericsson Open,3/26/2009,Premier,Outdoor,Hard,1st Round,3,Lisicki S.,Kvitova P.,56,44,1019,1369,6,2,6,4,,,2,0,Completed,2.1,1.66,2.1,1.7,2.1,1.667,1.909,1.8,2.1,1.7
14,Miami,Sony Ericsson Open,3/26/2009,Premier,Outdoor,Hard,1st Round,3,Peer S.,Hendler T.,46,284,1261,170,6,1,7,6,,,2,0,Completed,1.08,7,1.07,7.19,1.083,7,1.083,6.5,1.08,7.5
14,Miami,Sony Ericsson Open,3/26/2009,Premier,Outdoor,Hard,1st Round,3,Krajicek M.,Morita A.,154,81,385,768,1,6,6,4,7,6,2,1,Completed,1.5,2.5,1.55,2.35,1.571,2.25,1.571,2.25,1.55,2.4
14,Miami,Sony Ericsson Open,3/27/2009,Premier,Outdoor,Hard,2nd Round,3,Pennetta F.,Kirilenko M.,15,39,3050,1470,6,4,7,5,,,2,0,Completed,1.38,2.87,1.48,2.53,1.4,2.75,1.5,2.5,1.47,2.62
14,Miami,Sony Ericsson Open,3/27/2009,Premier,Outdoor,Hard,2nd Round,3,Kleybanova A.,Voskoboeva G.,26,92,1800,686,6,2,6,4,,,2,0,Completed,1.22,4,1.32,3.22,1.333,3.25,1.333,3,1.27,3.65
14,Miami,Sony Ericsson Open,3/27/2009,Premier,Outdoor,Hard,2nd Round,3,Stosur S.,Bammer S.,42,24,1438,1869,6,1,6,1,,,2,0,Completed,1.53,2.37,1.5,2.45,1.615,2.2,1.615,2.2,1.52,2.48
14,Miami,Sony Ericsson Open,3/27/2009,Premier,Outdoor,Hard,2nd Round,3,Dementieva E.,Pivovarova A.,4,172,7671,343,6,0,3,6,6,3,2,1,Completed,1.01,13,1.04,9.25,1.05,8.5,1.04,9,1.04,11
14,Miami,Sony Ericsson Open,3/27/2009,Premier,Outdoor,Hard,2nd Round,3,Schnyder P.,Safarova L.,18,48,2497,1244,4,6,6,1,6,4,2,1,Completed,1.9,1.8,1.87,1.87,1.833,1.833,1.8,1.909,2,1.78
14,Miami,Sony Ericsson Open,3/27/2009,Premier,Outdoor,Hard,2nd Round,3,Vaidisova N.,Bondarenko A.,71,36,865,1521,6,1,6,0,,,2,0,Completed,1.44,2.62,1.45,2.6,1.4,2.75,1.444,2.625,1.43,2.75
14,Miami,Sony Ericsson Open,3/27/2009,Premier,Outdoor,Hard,2nd Round,3,Suarez Navarro C.,Llagostera Vives N.,32,93,1581,683,3,6,6,4,7,6,2,1,Completed,2.25,1.57,2.4,1.55,2.1,1.667,2.2,1.615,2.34,1.57
14,Miami,Sony Ericsson Open,3/27/2009,Premier,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Paszek T.,8,74,4308,847,2,6,7,5,6,1,2,1,Completed,1.25,3.75,1.28,3.46,1.286,3.5,1.25,3.5,1.27,3.65
14,Miami,Sony Ericsson Open,3/27/2009,Premier,Outdoor,Hard,2nd Round,3,Safina D.,Johansson M.,2,65,9121,924,6,1,6,3,,,2,0,Completed,1.03,11,1.04,9.25,1.04,9,1.04,9,1.05,9.5
14,Miami,Sony Ericsson Open,3/27/2009,Premier,Outdoor,Hard,2nd Round,3,Szavay A.,Schiavone F.,25,50,1847,1184,2,6,6,4,6,2,2,1,Completed,2,1.72,2.2,1.65,1.909,1.8,1.909,1.8,1.95,1.82
14,Miami,Sony Ericsson Open,3/27/2009,Premier,Outdoor,Hard,2nd Round,3,Chakvetadze A.,Hantuchova D.,23,43,2026,1432,6,3,6,1,,,2,0,Completed,2.2,1.61,2.05,1.75,1.8,1.909,2,1.727,2.13,1.68
14,Miami,Sony Ericsson Open,3/27/2009,Premier,Outdoor,Hard,2nd Round,3,Mauresmo A.,Rybarikova M.,20,47,2304,1244,6,3,1,6,6,2,2,1,Completed,1.2,4.33,1.25,3.75,1.25,3.75,1.2,4,1.25,3.8
14,Miami,Sony Ericsson Open,3/27/2009,Premier,Outdoor,Hard,2nd Round,3,Yakimova A.,Bartoli M.,84,13,747,3221,6,4,6,3,,,2,0,Completed,5,1.14,4.25,1.2,4.333,1.2,4,1.2,4.8,1.17
14,Miami,Sony Ericsson Open,3/27/2009,Premier,Outdoor,Hard,2nd Round,3,Wozniacki C.,Dokic J.,12,80,3320,792,6,3,5,7,6,2,2,1,Completed,1.22,4,1.28,3.46,1.3,3.4,1.3,3.2,1.3,3.4
14,Miami,Sony Ericsson Open,3/27/2009,Premier,Outdoor,Hard,2nd Round,3,Azarenka V.,Pavlyuchenkova A.,10,27,3760,1771,6,2,6,2,,,2,0,Completed,1.22,4,1.28,3.46,1.286,3.5,1.286,3.25,1.26,3.7
14,Miami,Sony Ericsson Open,3/27/2009,Premier,Outdoor,Hard,2nd Round,3,Ivanovic A.,Koryttseva M.,7,104,5184,634,6,0,6,3,,,2,0,Completed,1.05,9,1.1,6.75,1.083,7,1.083,6.5,1.07,8
14,Miami,Sony Ericsson Open,3/28/2009,Premier,Outdoor,Hard,2nd Round,3,Li N.,Wozniak A.,40,29,1448,1703,7,5,6,3,,,2,0,Completed,1.25,3.75,1.25,3.75,1.3,3.4,1.25,3.5,1.27,3.65
14,Miami,Sony Ericsson Open,3/28/2009,Premier,Outdoor,Hard,2nd Round,3,Kanepi K.,Martinez-Sanchez M.J.,19,253,2330,202,4,6,6,4,7,5,2,1,Completed,1.25,3.75,1.3,3.35,1.286,3.5,1.25,3.5,1.27,3.65
14,Miami,Sony Ericsson Open,3/28/2009,Premier,Outdoor,Hard,2nd Round,3,Radwanska A.,Tanasugarn T.,11,45,3468,1306,4,6,6,3,6,2,2,1,Completed,1.12,5.5,1.18,4.45,1.222,4,1.2,4,1.22,4.1
14,Miami,Sony Ericsson Open,3/28/2009,Premier,Outdoor,Hard,2nd Round,3,Peng S.,Santangelo M.,34,126,1566,538,7,5,6,3,,,2,0,Completed,1.33,3.25,1.35,3.1,,,1.364,2.875,1.31,3.35
14,Miami,Sony Ericsson Open,3/28/2009,Premier,Outdoor,Hard,2nd Round,3,Medina Garrigues A.,Kudryavtseva A.,21,82,2187,766,7,6,6,4,,,2,0,Completed,1.25,3.75,1.3,3.35,1.333,3.25,1.286,3.25,1.28,3.55
14,Miami,Sony Ericsson Open,3/28/2009,Premier,Outdoor,Hard,2nd Round,3,Cornet A.,Zahlavova Strycova B.,14,63,3061,942,6,4,7,6,,,2,0,Completed,1.2,4.33,,,1.3,3.4,1.286,3.25,1.37,3
14,Miami,Sony Ericsson Open,3/28/2009,Premier,Outdoor,Hard,2nd Round,3,Makarova E.,Sugiyama A.,54,28,1096,1759,6,3,6,4,,,2,0,Completed,1.72,2,1.85,1.9,1.8,1.909,1.727,2,1.8,1.97
14,Miami,Sony Ericsson Open,3/28/2009,Premier,Outdoor,Hard,2nd Round,3,Williams S.,Glatch A.,1,124,9432,542,6,2,6,3,,,2,0,Completed,1,21,1.02,11.5,1.02,12,1.02,11,1.01,20
14,Miami,Sony Ericsson Open,3/28/2009,Premier,Outdoor,Hard,2nd Round,3,Groenefeld A.L.,Errani S.,61,33,945,1573,6,4,6,3,,,2,0,Completed,1.57,2.25,1.5,2.36,1.667,2.1,1.615,2.2,1.62,2.24
14,Miami,Sony Ericsson Open,3/28/2009,Premier,Outdoor,Hard,2nd Round,3,Zheng J.,Goerges J.,17,115,2501,575,6,4,6,2,,,2,0,Completed,1.2,4.33,1.23,3.89,1.25,3.75,1.27,3.6,1.23,4
14,Miami,Sony Ericsson Open,3/28/2009,Premier,Outdoor,Hard,2nd Round,3,Petrova N.,Krajicek M.,9,154,3762,385,3,6,6,4,6,2,2,1,Completed,1.33,3.25,1.35,3.1,1.333,3.25,1.333,3,1.42,2.78
14,Miami,Sony Ericsson Open,3/28/2009,Premier,Outdoor,Hard,2nd Round,3,Benesova I.,Lisicki S.,31,56,1649,1019,6,2,6,4,,,2,0,Completed,2.5,1.5,2.55,1.5,2.2,1.615,2.1,1.667,2.4,1.54
14,Miami,Sony Ericsson Open,3/28/2009,Premier,Outdoor,Hard,2nd Round,3,Williams V.,Peer S.,6,46,6842,1261,6,3,6,3,,,2,0,Completed,1.05,9,1.1,6.75,1.1,6.5,1.1,6,1.08,7.5
14,Miami,Sony Ericsson Open,3/28/2009,Premier,Outdoor,Hard,2nd Round,3,Zvonareva V.,Garbin T.,5,62,7090,945,6,4,6,1,,,2,0,Completed,1.03,11,1.03,10.5,1.03,10,1.04,9,1.04,11
14,Miami,Sony Ericsson Open,3/28/2009,Premier,Outdoor,Hard,2nd Round,3,Cibulkova D.,Sprem K.,16,114,2685,576,6,4,6,3,,,2,0,Completed,1.53,2.37,1.65,2.15,1.533,2.375,1.571,2.25,1.54,2.42
14,Miami,Sony Ericsson Open,3/29/2009,Premier,Outdoor,Hard,2nd Round,3,Dulko G.,Jankovic J.,35,3,1546,7985,6,4,7,6,,,2,0,Completed,5,1.14,3.9,1.25,4,1.222,3.75,1.222,4.1,1.22
14,Miami,Sony Ericsson Open,3/29/2009,Premier,Outdoor,Hard,3rd Round,3,Dementieva E.,Suarez Navarro C.,4,32,7671,1581,6,2,6,2,,,2,0,Completed,1.08,7,1.1,6.25,1.125,5.5,1.1,6,1.12,6
14,Miami,Sony Ericsson Open,3/29/2009,Premier,Outdoor,Hard,3rd Round,3,Azarenka V.,Chakvetadze A.,10,23,3760,2026,6,1,6,4,,,2,0,Completed,1.22,4,1.25,3.75,1.25,3.75,1.25,3.5,1.23,4
14,Miami,Sony Ericsson Open,3/29/2009,Premier,Outdoor,Hard,3rd Round,3,Kuznetsova S.,Vaidisova N.,8,71,4308,865,6,1,6,4,,,2,0,Completed,1.53,2.37,1.6,2.3,1.533,2.375,1.571,2.25,1.62,2.24
14,Miami,Sony Ericsson Open,3/29/2009,Premier,Outdoor,Hard,3rd Round,3,Kleybanova A.,Yakimova A.,26,84,1800,747,6,3,3,6,6,4,2,1,Completed,1.4,2.75,1.45,2.6,1.444,2.625,1.444,2.625,1.5,2.52
14,Miami,Sony Ericsson Open,3/29/2009,Premier,Outdoor,Hard,3rd Round,3,Szavay A.,Ivanovic A.,25,7,1847,5184,6,4,4,6,6,1,2,1,Completed,5.5,1.12,5.2,1.15,4.5,1.167,5.5,1.125,5.5,1.14
14,Miami,Sony Ericsson Open,3/29/2009,Premier,Outdoor,Hard,3rd Round,3,Stosur S.,Safina D.,42,2,1438,9121,6,1,6,4,,,2,0,Completed,4.33,1.2,3.89,1.23,4,1.222,4,1.2,3.9,1.24
14,Miami,Sony Ericsson Open,3/29/2009,Premier,Outdoor,Hard,3rd Round,3,Wozniacki C.,Schnyder P.,12,18,3320,2497,6,4,6,4,,,2,0,Completed,1.4,2.75,1.35,3.05,1.4,2.75,1.4,2.75,1.4,2.85
14,Miami,Sony Ericsson Open,3/29/2009,Premier,Outdoor,Hard,3rd Round,3,Zheng J.,Cornet A.,17,14,2501,3061,6,4,6,0,,,2,0,Completed,1.9,1.8,2.05,1.75,1.833,1.833,1.833,1.833,1.9,1.86
14,Miami,Sony Ericsson Open,3/29/2009,Premier,Outdoor,Hard,3rd Round,3,Williams V.,Groenefeld A.L.,6,61,6842,945,7,5,6,3,,,2,0,Completed,1.05,9,1.06,7.79,1.063,8,1.05,9,1.07,8.2
14,Miami,Sony Ericsson Open,3/29/2009,Premier,Outdoor,Hard,3rd Round,3,Radwanska A.,Kanepi K.,11,19,3468,2330,6,4,6,3,,,2,0,Completed,1.5,2.5,1.45,2.6,1.5,2.5,1.5,2.5,1.52,2.47
14,Miami,Sony Ericsson Open,3/29/2009,Premier,Outdoor,Hard,3rd Round,3,Li N.,Zvonareva V.,40,5,1448,7090,6,4,3,6,6,2,2,1,Completed,3.75,1.25,3.75,1.25,3.75,1.25,3.75,1.222,3.9,1.24
14,Miami,Sony Ericsson Open,3/29/2009,Premier,Outdoor,Hard,3rd Round,3,Benesova I.,Dulko G.,31,35,1649,1546,6,3,6,2,,,2,0,Completed,2.1,1.66,2.1,1.7,2.1,1.667,2.1,1.667,2.1,1.7
14,Miami,Sony Ericsson Open,3/29/2009,Premier,Outdoor,Hard,3rd Round,3,Mauresmo A.,Pennetta F.,20,15,2304,3050,6,7,6,2,6,2,2,1,Completed,2,1.72,1.95,1.8,1.909,1.8,1.833,1.833,1.97,1.8
14,Miami,Sony Ericsson Open,3/29/2009,Premier,Outdoor,Hard,3rd Round,3,Medina Garrigues A.,Cibulkova D.,21,16,2187,2685,7,6,1,6,5,5,1,1,Retired,2.75,1.4,2.6,1.45,2.625,1.444,2.625,1.444,2.7,1.44
14,Miami,Sony Ericsson Open,3/29/2009,Premier,Outdoor,Hard,3rd Round,3,Makarova E.,Petrova N.,54,9,1096,3762,7,5,6,1,,,2,0,Completed,3,1.36,2.85,1.4,3,1.364,3,1.333,3,1.37
14,Miami,Sony Ericsson Open,3/30/2009,Premier,Outdoor,Hard,3rd Round,3,Williams S.,Peng S.,1,34,9432,1566,7,5,6,2,,,2,0,Completed,1.03,11,1.05,8.5,1.04,9,1.03,11,1.05,10
14,Miami,Sony Ericsson Open,3/30/2009,Premier,Outdoor,Hard,4th Round,3,Kuznetsova S.,Kleybanova A.,8,26,4308,1800,6,2,6,1,,,2,0,Completed,1.33,3.25,1.32,3.2,1.364,3,1.364,2.875,1.35,3.1
14,Miami,Sony Ericsson Open,3/30/2009,Premier,Outdoor,Hard,4th Round,3,Wozniacki C.,Dementieva E.,12,4,3320,7671,7,5,6,4,,,2,0,Completed,3.25,1.33,3.1,1.35,3,1.364,3,1.364,3.1,1.35
14,Miami,Sony Ericsson Open,3/30/2009,Premier,Outdoor,Hard,4th Round,3,Azarenka V.,Szavay A.,10,25,3760,1847,6,2,6,4,,,2,0,Completed,1.14,5,1.2,4.25,1.2,4.333,1.143,5,1.18,4.65
14,Miami,Sony Ericsson Open,3/30/2009,Premier,Outdoor,Hard,4th Round,3,Williams V.,Radwanska A.,6,11,6842,3468,4,6,6,1,6,4,2,1,Completed,1.07,7.5,1.13,5.5,1.125,5.5,1.125,5.5,1.12,6
14,Miami,Sony Ericsson Open,3/30/2009,Premier,Outdoor,Hard,4th Round,3,Stosur S.,Mauresmo A.,42,20,1438,2304,6,4,6,4,,,2,0,Completed,2.1,1.66,1.95,1.8,2.1,1.667,2,1.727,1.94,1.82
14,Miami,Sony Ericsson Open,3/30/2009,Premier,Outdoor,Hard,4th Round,3,Benesova I.,Medina Garrigues A.,31,21,1649,2187,6,4,6,1,,,2,0,Completed,1.66,2.1,1.73,2.03,1.833,1.833,1.833,1.833,1.84,1.92
14,Miami,Sony Ericsson Open,3/30/2009,Premier,Outdoor,Hard,4th Round,3,Williams S.,Zheng J.,1,17,9432,2501,7,5,5,7,6,3,2,1,Completed,1.06,8,1.1,6.25,1.1,6.5,1.071,7,1.1,6.75
14,Miami,Sony Ericsson Open,3/31/2009,Premier,Outdoor,Hard,4th Round,3,Li N.,Makarova E.,40,54,1448,1096,6,7,6,2,6,2,2,1,Completed,1.22,4,1.25,3.75,1.286,3.5,1.25,3.5,1.25,3.8
14,Miami,Sony Ericsson Open,3/31/2009,Premier,Outdoor,Hard,Quarterfinals,3,Kuznetsova S.,Wozniacki C.,8,12,4308,3320,6,4,6,7,6,1,2,1,Completed,1.9,1.8,1.85,1.85,1.833,1.833,1.8,2,1.86,1.9
14,Miami,Sony Ericsson Open,4/1/2009,Premier,Outdoor,Hard,Quarterfinals,3,Azarenka V.,Stosur S.,10,42,3760,1438,6,1,6,0,,,2,0,Completed,1.22,4,1.3,3.35,1.286,3.5,1.25,3.75,1.28,3.55
14,Miami,Sony Ericsson Open,4/1/2009,Premier,Outdoor,Hard,Quarterfinals,3,Williams S.,Li N.,1,40,9432,1448,4,6,7,6,6,2,2,1,Completed,1.14,5,1.17,4.67,1.143,5,1.143,5.5,1.2,4.4
14,Miami,Sony Ericsson Open,4/1/2009,Premier,Outdoor,Hard,Quarterfinals,3,Williams V.,Benesova I.,6,31,6842,1649,6,1,6,4,,,2,0,Completed,1.04,10,1.1,6.75,1.071,7.5,1.05,9,1.1,6.6
14,Miami,Sony Ericsson Open,4/2/2009,Premier,Outdoor,Hard,Semifinals,3,Azarenka V.,Kuznetsova S.,10,8,3760,4308,6,3,2,6,7,5,2,1,Completed,1.44,2.75,1.48,2.53,1.5,2.5,1.444,2.75,1.44,2.7
14,Miami,Sony Ericsson Open,4/3/2009,Premier,Outdoor,Hard,Semifinals,3,Williams S.,Williams V.,1,6,9432,6842,6,4,3,6,6,3,2,1,Completed,1.8,2,1.8,1.95,1.72,2,1.8,2,1.75,2.03
14,Miami,Sony Ericsson Open,4/4/2009,Premier,Outdoor,Hard,The Final,3,Azarenka V.,Williams S.,10,1,3760,9432,6,3,6,1,,,2,0,Completed,3.4,1.33,2.92,1.37,3.25,1.333,3,1.364,3,1.37
15,Marbella,Andalucia Tennis Experience,4/6/2009,International,Outdoor,Clay,1st Round,3,Vinci R.,Pironkova T.,67,50,915,1199,6,7,6,2,6,4,2,1,Completed,3.4,1.3,3.65,1.25,3,1.36,3.25,1.29,2.95,1.38
15,Marbella,Andalucia Tennis Experience,4/6/2009,International,Outdoor,Clay,1st Round,3,Cirstea S.,Olaru I.R.,42,108,1445,592,6,4,6,2,,,2,0,Completed,1.61,2.2,1.6,2.25,1.57,2.25,1.53,2.38,1.6,2.28
15,Marbella,Andalucia Tennis Experience,4/6/2009,International,Outdoor,Clay,1st Round,3,Vaidisova N.,Kerber A.,58,139,943,441,3,6,6,4,6,4,2,1,Completed,1.11,6,1.15,5.2,1.16,4.5,1.1,6,1.15,5.2
15,Marbella,Andalucia Tennis Experience,4/7/2009,International,Outdoor,Clay,1st Round,3,Klepac A.,Bremond S.,134,68,468,872,5,7,6,2,6,2,2,1,Completed,2.75,1.4,2.45,1.5,,,2.5,1.5,,
15,Marbella,Andalucia Tennis Experience,4/7/2009,International,Outdoor,Clay,1st Round,3,Voracova R.,Parmentier P.,164,78,374,818,7,6,4,6,6,4,2,1,Completed,3.5,1.28,3.1,1.35,,,2.75,1.4,,
15,Marbella,Andalucia Tennis Experience,4/7/2009,International,Outdoor,Clay,1st Round,3,Suarez Navarro C.,Ani M.,34,92,1607,688,7,5,7,5,,,2,0,Completed,1.22,4,1.23,3.89,,,1.22,3.75,,
15,Marbella,Andalucia Tennis Experience,4/7/2009,International,Outdoor,Clay,1st Round,3,Ruano Pascual V.,Garbin T.,106,61,606,935,6,1,2,6,6,1,2,1,Completed,3.25,1.33,3.1,1.35,2.75,1.4,2.88,1.36,,
15,Marbella,Andalucia Tennis Experience,4/7/2009,International,Outdoor,Clay,1st Round,3,Hercog P.,Cohen Aloro S.,220,96,237,662,3,6,7,6,6,2,2,1,Completed,1.57,2.25,,,,,,,1.67,2.15
15,Marbella,Andalucia Tennis Experience,4/7/2009,International,Outdoor,Clay,1st Round,3,Errani S.,Schruff J.,40,138,1488,452,7,5,7,6,,,2,0,Completed,1.25,3.75,1.28,3.46,1.28,3.5,1.29,3.25,1.3,3.4
