WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
13,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2/25/2007,3,Indoor,Hard,The Final,3,Williams V.,Peer S.,54,17,445,1139,6,1,6,1,,,2,0,Completed,1.83,1.83,1.9,1.85,1.87,1.87,1.943,1.962,1.92,1.84
14,Acapulco,Abierto Mexicano,2/26/2007,3,Outdoor,Clay,1st Round,3,Kanepi K.,Martinez Granados C.,65,166,396.5,167.75,6,2,6,2,,,2,0,Completed,1.53,2.37,1.53,2.4,1.53,2.4,1.606,2.55,1.55,2.37
14,Acapulco,Abierto Mexicano,2/26/2007,3,Outdoor,Clay,1st Round,3,Loit E.,Munoz D.,52,358,454.5,54,6,3,6,1,,,2,0,Completed,1.08,6.5,1.1,6.3,1.07,7.31,1.078,11.29,1.07,8
14,Acapulco,Abierto Mexicano,2/26/2007,3,Outdoor,Clay,1st Round,3,Pous Tio L.,Sromova H.,103,125,283.25,241.75,6,1,7,5,,,2,0,Completed,1.44,2.62,1.43,2.7,1.45,2.65,1.481,2.88,1.5,2.5
14,Acapulco,Abierto Mexicano,2/27/2007,3,Outdoor,Clay,1st Round,3,Schruff J.,Obziler T.,83,95,327,299,5,7,6,2,6,2,2,1,Completed,2,1.72,2.05,1.73,2,1.75,2.18,1.781,1.97,1.8
14,Acapulco,Abierto Mexicano,2/27/2007,3,Outdoor,Clay,1st Round,3,Bremond S.,Dzehalevich E.,35,230,590,115.25,7,6,6,4,,,2,0,Completed,1.33,3.25,1.3,3.35,,,1.392,3.35,1.35,3.1
14,Acapulco,Abierto Mexicano,2/27/2007,3,Outdoor,Clay,1st Round,3,Cornet A.,Benesova I.,149,98,200,293.5,7,6,4,6,6,3,2,1,Completed,1.83,1.83,1.8,1.95,1.8,1.95,1.787,2.17,1.82,1.92
14,Acapulco,Abierto Mexicano,2/27/2007,3,Outdoor,Clay,1st Round,3,Bartoli M.,Pin C.,24,70,886,371.25,7,6,6,2,,,2,0,Completed,1.5,2.5,1.6,2.25,1.53,2.4,1.599,2.57,1.55,2.37
14,Acapulco,Abierto Mexicano,2/27/2007,3,Outdoor,Clay,1st Round,3,Dulko G.,Widjaja J.,47,203,487.75,136.5,6,2,6,2,,,2,0,Completed,,,1.15,5,1.2,4.2,1.189,5.79,,
14,Acapulco,Abierto Mexicano,2/27/2007,3,Outdoor,Clay,1st Round,3,Birnerova E.,Arn G.,71,190,368.75,146.25,2,6,6,4,6,2,2,1,Completed,1.83,1.83,1.9,1.85,1.87,1.87,1.893,2.02,1.88,1.88
14,Acapulco,Abierto Mexicano,2/27/2007,3,Outdoor,Clay,1st Round,3,Torres M.,Pratt N.,402,45,45.5,500.25,2,6,6,3,6,3,2,1,Completed,4.5,1.16,4.5,1.18,,,4.3,1.278,4,1.23
14,Acapulco,Abierto Mexicano,2/27/2007,3,Outdoor,Clay,1st Round,3,Errani S.,Bammer S.,216,44,123.75,510.25,6,2,7,6,,,2,0,Completed,3.25,1.33,3.05,1.35,3.05,1.35,3.41,1.383,2.85,1.4
14,Acapulco,Abierto Mexicano,2/27/2007,3,Outdoor,Clay,1st Round,3,Vinci R.,Harkleroad A.,43,88,528,323,6,3,6,3,,,2,0,Completed,1.5,2.5,1.48,2.55,1.5,2.5,1.625,2.5,1.5,2.45
14,Acapulco,Abierto Mexicano,2/27/2007,3,Outdoor,Clay,1st Round,3,Gubacsi Z.,Zakopalova K.,198,123,139.25,243.5,5,7,7,5,6,1,2,1,Completed,3.5,1.28,3.35,1.3,3.3,1.3,3.69,1.334,3.4,1.3
14,Acapulco,Abierto Mexicano,2/27/2007,3,Outdoor,Clay,1st Round,3,Pennetta F.,Dominguez Lino L.,42,64,528,401.75,6,3,6,3,,,2,0,Completed,1.44,2.62,1.43,2.7,1.45,2.65,1.51,2.81,1.45,2.65
14,Acapulco,Abierto Mexicano,2/27/2007,3,Outdoor,Clay,1st Round,3,Muller M.,Craybas J.,36,62,588.75,408.5,6,4,6,3,,,2,0,Completed,1.5,2.5,1.53,2.4,1.5,2.5,1.51,2.81,1.52,2.46
14,Acapulco,Abierto Mexicano,2/28/2007,3,Outdoor,Clay,1st Round,3,Garbin T.,De Los Rios R.,27,191,759,144.75,4,6,6,2,6,4,2,1,Completed,1.14,5,1.16,4.85,,,1.193,5.69,1.2,4.3
14,Acapulco,Abierto Mexicano,2/28/2007,3,Outdoor,Clay,2nd Round,3,Pennetta F.,Vinci R.,42,43,528,528,6,0,6,2,,,2,0,Completed,1.57,2.25,1.6,2.25,1.55,2.35,1.602,2.56,1.55,2.37
14,Acapulco,Abierto Mexicano,2/28/2007,3,Outdoor,Clay,2nd Round,3,Errani S.,Kanepi K.,216,65,123.75,396.5,1,6,6,3,6,4,2,1,Completed,2.5,1.5,2.5,1.5,2.5,1.5,2.7,1.556,2.38,1.55
14,Acapulco,Abierto Mexicano,2/28/2007,3,Outdoor,Clay,2nd Round,3,Loit E.,Muller M.,52,36,454.5,588.75,6,2,6,2,,,2,0,Completed,1.72,2,1.75,2,1.75,2,1.877,2.04,1.77,2
14,Acapulco,Abierto Mexicano,2/28/2007,3,Outdoor,Clay,2nd Round,3,Cornet A.,Bremond S.,149,35,200,590,7,6,6,2,,,2,0,Completed,1.9,1.8,1.85,1.9,1.87,1.87,1.952,1.952,1.88,1.88
14,Acapulco,Abierto Mexicano,2/28/2007,3,Outdoor,Clay,2nd Round,3,Torres M.,Birnerova E.,402,71,45.5,368.75,6,4,6,2,,,2,0,Completed,3.25,1.28,3.15,1.33,,,3.84,1.318,3.4,1.3
14,Acapulco,Abierto Mexicano,3/1/2007,3,Outdoor,Clay,2nd Round,3,Dulko G.,Pous Tio L.,47,103,487.75,283.25,7,6,7,6,,,2,0,Completed,1.5,2.5,1.55,2.35,,,1.599,2.57,1.45,2.65
14,Acapulco,Abierto Mexicano,3/1/2007,3,Outdoor,Clay,2nd Round,3,Schruff J.,Bartoli M.,83,24,327,886,6,0,6,4,,,2,0,Completed,2.1,1.66,1.95,1.8,2,1.75,2.23,1.752,2.05,1.73
14,Acapulco,Abierto Mexicano,3/1/2007,3,Outdoor,Clay,2nd Round,3,Garbin T.,Gubacsi Z.,27,198,759,139.25,6,4,3,0,,,1,0,Retired,1.16,4.5,1.18,4.5,1.2,4.2,1.199,5.53,1.18,4.6
14,Acapulco,Abierto Mexicano,3/1/2007,3,Outdoor,Clay,Quarterfinals,3,Loit E.,Dulko G.,52,47,454.5,487.75,5,7,6,4,6,1,2,1,Completed,1.61,2.2,1.63,2.2,1.63,2.2,1.641,2.46,1.7,2.1
14,Acapulco,Abierto Mexicano,3/1/2007,3,Outdoor,Clay,Quarterfinals,3,Pennetta F.,Cornet A.,42,149,528,200,7,5,6,4,,,2,0,Completed,1.28,3.5,1.3,3.35,1.28,3.46,1.333,3.7,1.3,3.35
14,Acapulco,Abierto Mexicano,3/2/2007,3,Outdoor,Clay,Quarterfinals,3,Errani S.,Garbin T.,216,27,123.75,759,5,7,7,6,6,3,2,1,Completed,3.75,1.25,3.5,1.28,3.6,1.26,4.7,1.244,3.5,1.28
14,Acapulco,Abierto Mexicano,3/2/2007,3,Outdoor,Clay,Quarterfinals,3,Schruff J.,Torres M.,83,402,327,45.5,6,1,6,4,,,2,0,Completed,1.28,3.5,1.3,3.35,1.33,3.15,1.321,3.82,1.34,3.15
14,Acapulco,Abierto Mexicano,3/2/2007,3,Outdoor,Clay,Semifinals,3,Loit E.,Schruff J.,52,83,454.5,327,0,6,6,2,6,1,2,1,Completed,1.36,3,1.3,3.35,1.36,3,1.36,3.58,1.35,3.1
14,Acapulco,Abierto Mexicano,3/3/2007,3,Outdoor,Clay,Semifinals,3,Pennetta F.,Errani S.,42,216,528,123.75,6,2,6,4,,,2,0,Completed,1.22,4,1.24,3.8,1.22,4,1.222,5.1,1.24,3.9
14,Acapulco,Abierto Mexicano,3/4/2007,3,Outdoor,Clay,The Final,3,Loit E.,Pennetta F.,52,42,454.5,528,7,6,6,4,,,2,0,Completed,2.5,1.5,2.35,1.55,2.4,1.53,2.55,1.606,2.45,1.52
15,Doha,Qatar Total Open,2/26/2007,2,Outdoor,Hard,1st Round,3,Schiavone F.,Pironkova T.,25,81,865,329.25,6,2,6,4,,,2,0,Completed,1.33,3.25,1.28,3.5,1.33,3.15,1.369,3.51,1.3,3.4
15,Doha,Qatar Total Open,2/26/2007,2,Outdoor,Hard,1st Round,3,Santangelo M.,Kloesel S.,37,90,586,318,6,3,7,6,,,2,0,Completed,1.19,4.33,1.14,5.25,1.2,4.2,1.241,4.75,1.2,4.3
15,Doha,Qatar Total Open,2/26/2007,2,Outdoor,Hard,1st Round,3,Mirza S.,Oprandi R.,46,59,497,419.5,6,4,6,3,,,2,0,Completed,1.25,3.75,1.28,3.5,1.28,3.46,1.293,4.11,1.27,3.6
15,Doha,Qatar Total Open,2/26/2007,2,Outdoor,Hard,1st Round,3,Hantuchova D.,Castano C.,19,75,1007,359.5,6,1,6,0,,,2,0,Completed,1.11,6,1.08,7,1.12,5.65,1.142,7.34,1.13,5.5
15,Doha,Qatar Total Open,2/27/2007,2,Outdoor,Hard,1st Round,3,Bondarenko K.,Groenefeld A.L.,131,21,226,929,7,5,4,6,6,3,2,1,Completed,1.8,1.9,1.72,2.05,1.67,2.12,,,1.8,1.97
15,Doha,Qatar Total Open,2/27/2007,2,Outdoor,Hard,1st Round,3,Molik A.,Sugiyama A.,74,22,360.75,922,0,6,6,2,3,1,1,1,Retired,1.72,2,1.72,2.05,1.72,2.05,1.917,1.99,1.78,1.98
15,Doha,Qatar Total Open,2/27/2007,2,Outdoor,Hard,1st Round,3,Daniilidou E.,Sfar S.,39,210,582.75,134,6,0,6,3,,,2,0,Completed,1.14,5,1.14,5.25,1.15,5,1.174,6.25,1.17,4.8
15,Doha,Qatar Total Open,2/27/2007,2,Outdoor,Hard,1st Round,3,Medina Garrigues A.,Shaughnessy M.,32,40,639,570,3,6,6,3,6,2,2,1,Completed,1.5,2.5,1.43,2.7,1.5,2.5,1.559,2.69,1.54,2.4
15,Doha,Qatar Total Open,2/27/2007,2,Outdoor,Hard,1st Round,3,Kirilenko M.,Kremer A.,33,104,607,282.5,6,1,6,2,,,2,0,Completed,1.25,3.75,1.25,3.7,1.25,3.75,1.297,4.07,1.23,4
15,Doha,Qatar Total Open,2/27/2007,2,Outdoor,Hard,1st Round,3,Goerges J.,Szavay A.,414,167,43.75,167.75,6,2,6,3,,,2,0,Completed,2.62,1.44,2.8,1.4,,,3.23,1.412,2.85,1.4
15,Doha,Qatar Total Open,2/27/2007,2,Outdoor,Hard,1st Round,3,Camerin M.E.,Bondarenko A.,58,31,419.75,646.5,6,3,6,4,,,2,0,Completed,2.37,1.53,2.5,1.5,2.5,1.5,2.41,1.662,2.5,1.5
15,Doha,Qatar Total Open,2/27/2007,2,Outdoor,Hard,1st Round,3,Schnyder P.,Rezai A.,13,48,1531,481,6,2,2,6,6,2,2,1,Completed,1.14,5,1.11,6,1.14,5.2,1.207,5.42,1.15,5.1
15,Doha,Qatar Total Open,2/28/2007,2,Outdoor,Hard,2nd Round,3,Bondarenko K.,Mirza S.,131,46,226,497,,,,,,,,,Walkover,2.75,1.39,2.9,1.38,3.15,1.33,3.1,1.435,2.77,1.42
15,Doha,Qatar Total Open,2/28/2007,2,Outdoor,Hard,2nd Round,3,Schnyder P.,Medina Garrigues A.,13,32,1531,639,6,3,6,4,,,2,0,Completed,1.39,2.75,1.38,2.9,1.35,3.05,1.426,3.15,1.38,2.95
15,Doha,Qatar Total Open,2/28/2007,2,Outdoor,Hard,2nd Round,3,Schiavone F.,Santangelo M.,25,37,865,586,4,6,7,6,1,0,1,1,Retired,1.36,3,1.5,2.5,1.4,2.8,1.51,2.81,1.44,2.7
15,Doha,Qatar Total Open,2/28/2007,2,Outdoor,Hard,2nd Round,3,Henin J.,Molik A.,2,74,3516,360.75,6,2,7,6,,,2,0,Completed,1.05,8.5,1.05,9,1.04,10,1.066,13.25,1.04,11
15,Doha,Qatar Total Open,2/28/2007,2,Outdoor,Hard,2nd Round,3,Hantuchova D.,Daniilidou E.,19,39,1007,582.75,6,7,6,4,6,3,2,1,Completed,1.39,2.75,1.38,2.9,1.38,2.9,1.476,2.9,1.43,2.75
15,Doha,Qatar Total Open,2/28/2007,2,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Goerges J.,5,414,2595,43.75,7,5,6,1,,,2,0,Completed,1.03,10,1.02,12,1.03,11,1.038,21,1.03,21.5
15,Doha,Qatar Total Open,2/28/2007,2,Outdoor,Hard,2nd Round,3,Hingis M.,Kirilenko M.,6,33,2379,607,6,2,6,2,,,2,0,Completed,1.14,5,1.15,5,1.15,5,1.164,6.5,1.16,5
15,Doha,Qatar Total Open,2/28/2007,2,Outdoor,Hard,2nd Round,3,Jankovic J.,Camerin M.E.,10,58,1724,419.75,6,0,6,1,,,2,0,Completed,1.06,7.5,1.08,7,,,1.138,7.55,1.1,6.75
15,Doha,Qatar Total Open,3/1/2007,2,Outdoor,Hard,Quarterfinals,3,Hantuchova D.,Hingis M.,19,6,1007,2379,1,6,6,4,6,4,2,1,Completed,4,1.22,5,1.15,4.65,1.17,4.91,1.232,4,1.23
15,Doha,Qatar Total Open,3/1/2007,2,Outdoor,Hard,Quarterfinals,3,Jankovic J.,Bondarenko K.,10,131,1724,226,6,3,6,3,,,2,0,Completed,1.03,10,1.03,11,1.03,11,1.04,21,1.03,12.5
15,Doha,Qatar Total Open,3/1/2007,2,Outdoor,Hard,Quarterfinals,3,Kuznetsova S.,Schiavone F.,5,25,2595,865,6,3,6,4,,,2,0,Completed,1.16,4.5,1.18,4.5,1.15,5,1.171,6.34,1.15,5.2
15,Doha,Qatar Total Open,3/1/2007,2,Outdoor,Hard,Quarterfinals,3,Henin J.,Schnyder P.,2,13,3516,1531,3,6,6,4,7,5,2,1,Completed,1.1,6.5,1.1,6.3,1.08,6.91,1.143,7.3,1.11,6.4
15,Doha,Qatar Total Open,3/2/2007,2,Outdoor,Hard,Semifinals,3,Henin J.,Jankovic J.,2,10,3516,1724,6,7,6,2,6,4,2,1,Completed,1.33,3.25,1.38,2.9,1.33,3.15,1.391,3.36,1.39,2.9
15,Doha,Qatar Total Open,3/2/2007,2,Outdoor,Hard,Semifinals,3,Kuznetsova S.,Hantuchova D.,5,19,2595,1007,6,4,6,2,,,2,0,Completed,1.36,3,1.38,2.9,1.35,3.05,1.424,3.16,1.37,3
15,Doha,Qatar Total Open,3/3/2007,2,Outdoor,Hard,The Final,3,Henin J.,Kuznetsova S.,2,5,3516,2595,6,4,6,2,,,2,0,Completed,1.28,3.5,1.3,3.35,1.3,3.35,1.372,3.49,1.33,3.2
16,Indian Wells,Pacific Life Open,3/7/2007,1,Outdoor,Hard,1st Round,3,Lucic M.,Nelson L.,N/A,628,N/A,17.5,6,4,7,6,,,2,0,Completed,2.5,1.5,2.65,1.45,2.5,1.5,2.64,1.575,2.37,1.55
16,Indian Wells,Pacific Life Open,3/7/2007,1,Outdoor,Hard,1st Round,3,Craybas J.,Camerin M.E.,63,53,408.5,453.75,6,1,7,5,,,2,0,Completed,1.57,2.25,1.53,2.4,1.55,2.35,1.562,2.68,1.53,2.43
16,Indian Wells,Pacific Life Open,3/7/2007,1,Outdoor,Hard,1st Round,3,Dechy N.,Chan Y.,49,92,479,311,7,6,6,1,,,2,0,Completed,1.36,3,1.36,3,1.4,2.8,1.42,3.18,1.35,3.1
16,Indian Wells,Pacific Life Open,3/7/2007,1,Outdoor,Hard,1st Round,3,Pratt N.,Ruano Pascual V.,47,80,500.25,337.5,7,6,2,6,6,3,2,1,Completed,1.5,2.5,1.46,2.6,1.45,2.65,1.476,2.9,1.52,2.45
16,Indian Wells,Pacific Life Open,3/7/2007,1,Outdoor,Hard,1st Round,3,Wozniacki C.,Gajdosova J.,138,90,218.75,316.5,6,3,6,1,,,2,0,Completed,1.4,2.75,1.43,2.7,1.4,2.8,1.41,3.24,1.4,2.9
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Perry S.,Voskoboeva G.,69,132,385,226.25,6,3,6,2,,,2,0,Completed,1.57,2.25,1.58,2.3,,,1.606,2.55,1.62,2.25
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Sun T.T.,Sprem K.,85,109,323.25,271.25,6,4,7,6,,,2,0,Completed,1.83,1.83,2,1.75,2,1.75,2.17,1.787,1.9,1.85
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Tu M.,Poutchek T.,56,114,432.5,259.75,6,3,6,2,,,2,0,Completed,1.66,2.1,1.58,2.3,1.65,2.15,1.662,2.41,1.65,2.18
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Meusburger Y.,Tatishvili A.,127,269,236.75,86.75,1,6,6,3,6,3,2,1,Completed,1.36,3,1.4,2.8,1.35,3.05,1.4,3.3,1.4,2.85
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Azarenka V.,Loit E.,76,43,349.75,539.5,7,5,6,3,,,2,0,Completed,1.66,2.1,1.75,2,1.72,2.05,1.794,2.16,1.8,1.96
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Krajicek M.,Arvidsson S.,58,105,422,274,6,4,6,3,,,2,0,Completed,1.44,2.62,1.4,2.8,1.45,2.65,1.485,2.86,1.45,2.65
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Radwanska A.,Jidkova A.,52,249,467.75,102,4,6,6,2,6,4,2,1,Completed,1.25,3.75,1.33,3.15,,,1.324,3.79,1.3,3.4
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Dominguez Lino L.,Birnerova E.,65,67,401.75,387.75,6,0,6,4,,,2,0,Completed,1.83,1.83,1.95,1.8,1.91,1.83,1.87,2.05,1.94,1.83
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Sucha M.,Fedak Y.,95,84,303.5,325.25,2,6,6,3,6,3,2,1,Completed,1.72,2,1.72,2.05,1.72,2.05,1.893,2.02,1.77,2
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Brianti A.,Savchuk O.,89,155,317,182.5,6,2,6,4,,,2,0,Completed,1.72,2,1.75,2,1.67,2.12,1.69,2.35,1.78,2
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Kanepi K.,Brandi K.,61,165,415.5,173.5,3,6,7,5,6,0,2,1,Completed,1.33,3.25,1.38,2.9,,,1.403,3.28,1.34,3.12
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Mattek B.,Schultz McCarthy B.,120,251,244.5,100,6,1,6,1,,,2,0,Completed,,,,,,,1.286,4.2,,
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Dulko G.,Wozniak A.,44,107,521.75,273.75,6,4,6,3,,,2,0,Completed,1.28,3.5,1.24,3.8,1.3,3.3,1.351,3.65,1.3,3.4
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Rodionova A.,Laine E.,87,113,321,259.75,6,1,6,4,,,2,0,Completed,2.1,1.66,2.25,1.6,2.1,1.69,2.2,1.769,2.1,1.7
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Pironkova T.,Foretz S.,82,119,329.25,246.25,7,6,7,6,,,2,0,Completed,1.53,2.37,1.58,2.3,1.63,2.2,1.69,2.35,1.57,2.33
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Benesova I.,Bychkova E.,103,81,278.5,333,6,4,3,6,7,6,2,1,Completed,2.25,1.57,2.1,1.69,2.3,1.57,2.39,1.671,2.18,1.65
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Yuan M.,Razzano V.,160,71,176.75,376,5,7,6,1,6,1,2,1,Completed,3,1.36,2.7,1.43,3.15,1.33,3.53,1.366,2.7,1.44
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Rolle A.,Yakimova A.,128,64,228.75,405,6,4,2,6,6,0,2,1,Completed,2.62,1.44,2.5,1.5,2.35,1.55,2.45,1.645,2.5,1.5
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Bardina V.,Harkleroad A.,62,86,412,323,6,0,3,0,,,1,0,Retired,1.83,1.83,1.9,1.85,1.91,1.83,2,1.909,1.94,1.82
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Likhovtseva E.,Morigami A.,54,57,441,422,6,3,6,2,,,2,0,Completed,1.61,2.2,1.75,2,,,1.725,2.28,1.65,2.18
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,King V.,Bondarenko K.,78,94,347.5,304.25,6,4,3,6,7,5,2,1,Completed,1.83,1.83,2,1.75,2,1.75,2.03,1.885,2.06,1.72
16,Indian Wells,Pacific Life Open,3/8/2007,1,Outdoor,Hard,1st Round,3,Oprandi R.,Osterloh L.,59,133,419.5,222.5,6,3,3,6,6,3,2,1,Completed,1.83,1.83,1.87,1.87,,,2.03,1.885,1.86,1.9
16,Indian Wells,Pacific Life Open,3/9/2007,1,Outdoor,Hard,1st Round,3,Nakamura A.,Kloesel S.,60,93,419,309,2,6,6,3,6,4,2,1,Completed,1.66,2.1,1.63,2.2,1.57,2.3,1.658,2.42,1.7,2.1
16,Indian Wells,Pacific Life Open,3/9/2007,1,Outdoor,Hard,1st Round,3,Molik A.,Rezai A.,66,50,394.75,479,6,2,6,4,,,2,0,Completed,1.36,3,1.4,2.8,1.4,2.8,1.51,2.81,1.43,2.74
16,Indian Wells,Pacific Life Open,3/9/2007,1,Outdoor,Hard,1st Round,3,Granville L.,Pin C.,68,73,386.5,371.25,6,7,6,2,6,1,2,1,Completed,1.66,2.1,1.63,2.2,1.63,2.2,1.763,2.21,1.7,2.1
16,Indian Wells,Pacific Life Open,3/9/2007,1,Outdoor,Hard,1st Round,3,Domachowska M.,Castano C.,166,77,172.25,348.5,6,1,6,2,,,2,0,Completed,2.2,1.61,2,1.75,2.15,1.65,2.2,1.769,2.18,1.65
16,Indian Wells,Pacific Life Open,3/9/2007,1,Outdoor,Hard,1st Round,3,Tanasugarn T.,Vakulenko J.,74,72,367.75,374.75,7,5,7,6,,,2,0,Completed,2.75,1.39,2.8,1.4,2.8,1.4,2.86,1.485,2.85,1.4
16,Indian Wells,Pacific Life Open,3/9/2007,1,Outdoor,Hard,2nd Round,3,Bondarenko A.,Brianti A.,32,89,627.25,317,7,5,7,5,,,2,0,Completed,1.57,2.25,1.63,2.2,1.65,2.15,1.781,2.18,1.65,2.2
16,Indian Wells,Pacific Life Open,3/9/2007,1,Outdoor,Hard,2nd Round,3,Safarova L.,Radwanska A.,26,52,779,467.75,6,3,6,7,7,6,2,1,Completed,1.25,3.75,1.25,3.7,,,1.304,3.99,1.25,3.8
16,Indian Wells,Pacific Life Open,3/9/2007,1,Outdoor,Hard,2nd Round,3,Dechy N.,Pennetta F.,49,40,479,543,6,7,6,4,6,2,2,1,Completed,1.83,1.83,2,1.75,1.75,2,2.01,1.901,1.88,1.88
16,Indian Wells,Pacific Life Open,3/9/2007,1,Outdoor,Hard,2nd Round,3,Hantuchova D.,Kanepi K.,18,61,1107,415.5,6,2,2,6,6,1,2,1,Completed,1.14,5,1.15,5,1.14,5.2,1.157,6.75,1.17,4.8
16,Indian Wells,Pacific Life Open,3/9/2007,1,Outdoor,Hard,2nd Round,3,Kirilenko M.,Dominguez Lino L.,33,65,617,401.75,3,6,6,0,6,4,2,1,Completed,1.25,3.75,1.24,3.8,1.22,4,1.231,4.93,1.25,3.8
16,Indian Wells,Pacific Life Open,3/9/2007,1,Outdoor,Hard,2nd Round,3,Meusburger Y.,Vinci R.,127,48,236.75,499,2,6,6,2,6,4,2,1,Completed,2.75,1.39,2.8,1.4,2.75,1.42,2.83,1.493,2.65,1.45
16,Indian Wells,Pacific Life Open,3/9/2007,1,Outdoor,Hard,2nd Round,3,Jankovic J.,Perry S.,9,69,1807,385,6,1,6,3,,,2,0,Completed,1.05,8.5,1.05,9,1.04,9.5,1.05,16,1.06,8.6
16,Indian Wells,Pacific Life Open,3/9/2007,1,Outdoor,Hard,2nd Round,3,Muller M.,Tu M.,35,56,603,432.5,2,6,6,3,6,3,2,1,Completed,2.37,1.53,2.5,1.5,2.5,1.5,2.9,1.476,2.56,1.48
16,Indian Wells,Pacific Life Open,3/10/2007,1,Outdoor,Hard,2nd Round,3,Schiavone F.,Sucha M.,21,95,934,303.5,6,4,6,4,,,2,0,Completed,1.2,4.33,1.28,3.5,1.26,3.6,1.265,4.47,1.22,4.1
16,Indian Wells,Pacific Life Open,3/10/2007,1,Outdoor,Hard,2nd Round,3,Hingis M.,Wozniacki C.,6,138,2361,218.75,6,1,6,3,,,2,0,Completed,1.06,8,1.1,6.25,1.08,6.91,1.091,10,1.08,7.4
16,Indian Wells,Pacific Life Open,3/10/2007,1,Outdoor,Hard,2nd Round,3,Zvonareva V.,Craybas J.,20,63,942,408.5,7,5,6,1,,,2,0,Completed,1.22,4,1.18,4.5,1.2,4.2,1.2,5.5,1.2,4.35
16,Indian Wells,Pacific Life Open,3/10/2007,1,Outdoor,Hard,2nd Round,3,Chakvetadze A.,Lucic M.,11,N/A,1650,N/A,6,2,7,5,,,2,0,Completed,1.03,10,1.04,10,1.04,9.5,1.038,21,1.03,12.5
16,Indian Wells,Pacific Life Open,3/10/2007,1,Outdoor,Hard,2nd Round,3,Peer S.,Sun T.T.,16,85,1214,323.25,6,3,6,0,,,2,0,Completed,1.07,7.5,1.09,6.6,1.07,7.35,1.077,11.5,1.08,7.4
16,Indian Wells,Pacific Life Open,3/10/2007,1,Outdoor,Hard,2nd Round,3,Azarenka V.,Zheng J.,76,31,349.75,648.75,6,3,7,5,,,2,0,Completed,1.72,2,1.67,2.15,1.75,2,1.741,2.25,1.64,2.2
16,Indian Wells,Pacific Life Open,3/10/2007,1,Outdoor,Hard,2nd Round,3,Li N.,Pratt N.,17,47,1117,500.25,6,4,1,6,6,2,2,1,Completed,1.19,4.33,1.3,3.2,1.2,4.2,1.19,5.75,1.2,4.35
16,Indian Wells,Pacific Life Open,3/10/2007,1,Outdoor,Hard,2nd Round,3,Sharapova M.,Krajicek M.,1,58,3824,422,7,6,6,4,,,2,0,Completed,1.04,9,1.05,9,1.04,9.5,1.04,21,1.04,11
16,Indian Wells,Pacific Life Open,3/10/2007,1,Outdoor,Hard,2nd Round,3,Bammer S.,Rodionova A.,46,87,510.25,321,6,1,6,0,,,2,0,Completed,1.28,3.5,1.28,3.5,1.33,3.15,1.331,3.72,1.35,3.1
16,Indian Wells,Pacific Life Open,3/10/2007,1,Outdoor,Hard,2nd Round,3,Garbin T.,Benesova I.,27,103,778,278.5,7,5,6,2,,,2,0,Completed,1.44,2.62,1.58,2.3,1.57,2.3,1.543,2.74,1.57,2.34
16,Indian Wells,Pacific Life Open,3/10/2007,1,Outdoor,Hard,2nd Round,3,Granville L.,Bremond S.,68,34,386.5,606.25,6,3,7,6,,,2,0,Completed,1.5,2.5,1.53,2.4,1.53,2.4,1.543,2.74,1.55,2.37
