ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,IWW,IWL,SBW,SBL,B&WW,B&WL
14,Acapulco,Abierto Mexicano,2/26/03,International Gold,Outdoor,Clay,2nd Round,3,Mantilla F.,Vicente F.,47,48,6,3,6,4,,,,,,,2,0,Completed,1.364,3,,,1.4,2.3,1.444,2.625,1.32,2.75
14,Acapulco,Abierto Mexicano,2/26/03,International Gold,Outdoor,Clay,2nd Round,3,Miranda I.,Horna L.,141,87,2,6,6,3,6,2,,,,,2,1,Completed,3.25,1.333,,,2.7,1.3,2.875,1.364,3.5,1.18
14,Acapulco,Abierto Mexicano,2/26/03,International Gold,Outdoor,Clay,2nd Round,3,Moya C.,Melo D.,4,335,4,6,6,3,6,2,,,,,2,1,Completed,1.083,7,,,1.05,5,1.071,7,1.03,7
14,Acapulco,Abierto Mexicano,2/27/03,International Gold,Outdoor,Clay,2nd Round,3,Kuerten G.,Ferrer D.,28,49,5,7,6,1,6,2,,,,,2,1,Completed,1.364,3,,,1.4,2.3,1.333,3,1.34,2.65
14,Acapulco,Abierto Mexicano,2/27/03,International Gold,Outdoor,Clay,2nd Round,3,Rios M.,Marin J.A,32,154,6,3,6,1,,,,,,,2,0,Completed,1.286,3.5,,,1.25,3,1.25,3.5,1.17,3.75
14,Acapulco,Abierto Mexicano,2/27/03,International Gold,Outdoor,Clay,2nd Round,3,Zabaleta M.,Nalbandian D.,44,9,6,7,6,0,6,0,,,,,2,1,Completed,2.25,1.571,,,1.9,1.6,2.2,1.615,2.15,1.5
14,Acapulco,Abierto Mexicano,2/27/03,International Gold,Outdoor,Clay,Quarterfinals,3,Calleri A.,Rios M.,61,32,6,3,7,5,,,,,,,2,0,Completed,2.375,1.533,,,2.1,1.5,2.375,1.533,2.65,1.32
14,Acapulco,Abierto Mexicano,2/27/03,International Gold,Outdoor,Clay,Quarterfinals,3,Kuerten G.,Gonzalez F.,28,22,6,4,0,0,,,,,,,1,0,Retired,1.5,2.5,,,1.45,2.2,1.4,2.75,1.35,2.6
14,Acapulco,Abierto Mexicano,2/27/03,International Gold,Outdoor,Clay,Quarterfinals,3,Zabaleta M.,Miranda I.,44,141,7,5,6,3,,,,,,,2,0,Completed,1.286,3.5,,,1.25,3,1.333,3,1.18,3.5
14,Acapulco,Abierto Mexicano,2/28/03,International Gold,Outdoor,Clay,Quarterfinals,3,Mantilla F.,Moya C.,47,4,6,4,7,6,,,,,,,2,0,Completed,2.625,1.444,,,2.3,1.4,2.625,1.444,2.28,1.43
14,Acapulco,Abierto Mexicano,2/28/03,International Gold,Outdoor,Clay,Semifinals,3,Zabaleta M.,Kuerten G.,44,28,7,6,6,7,7,5,,,,,2,1,Completed,2.625,1.444,,,2.2,1.45,2.875,1.364,3.3,1.22
14,Acapulco,Abierto Mexicano,3/1/03,International Gold,Outdoor,Clay,Semifinals,3,Calleri A.,Mantilla F.,61,47,6,2,6,2,,,,,,,2,0,Completed,2.25,1.571,,,2,1.55,,,2.05,1.55
14,Acapulco,Abierto Mexicano,3/2/03,International Gold,Outdoor,Clay,The Final,3,Calleri A.,Zabaleta M.,61,44,7,5,3,6,6,3,,,,,2,1,Completed,1.833,1.833,,,1.75,1.75,1.727,2,1.74,1.76
15,Copenhagen,Copenhagen Open,2/24/03,International,Indoor,Hard,1st Round,3,Burgsmuller L.,Melzer J.,106,93,6,4,6,4,,,,,,,2,0,Completed,2,1.727,,,1.9,1.6,2.2,1.615,1.94,1.61
15,Copenhagen,Copenhagen Open,2/24/03,International,Indoor,Hard,1st Round,3,Kucera K.,Vliegen K.,53,111,6,2,6,3,,,,,,,2,0,Completed,1.4,2.75,,,1.3,2.7,1.333,3,1.25,3.1
15,Copenhagen,Copenhagen Open,2/24/03,International,Indoor,Hard,1st Round,3,Rochus O.,Nieminen J.,84,35,6,3,6,2,,,,,,,2,0,Completed,2.25,1.571,,,2.2,1.45,2.375,1.533,2.35,1.41
15,Copenhagen,Copenhagen Open,2/24/03,International,Indoor,Hard,1st Round,3,Stepanek R.,Di Pasquale A.,56,97,7,6,3,6,6,3,,,,,2,1,Completed,1.4,2.75,,,1.35,2.5,1.364,2.875,1.21,3.35
15,Copenhagen,Copenhagen Open,2/24/03,International,Indoor,Hard,1st Round,3,Vanek J.,Norby R.,186,1129,6,4,2,6,6,3,,,,,2,1,Completed,,,,,1.1,4.5,,,1.09,4.7
15,Copenhagen,Copenhagen Open,2/25/03,International,Indoor,Hard,1st Round,3,Behrend T.,Ancic M.,144,65,6,4,6,7,7,6,,,,,2,1,Completed,3.25,1.286,,,3.8,1.15,,,3.45,1.2
15,Copenhagen,Copenhagen Open,2/25/03,International,Indoor,Hard,1st Round,3,Dupuis A.,Verkerk M.,75,68,6,4,6,4,,,,,,,2,0,Completed,2.2,1.615,,,2,1.55,2.25,1.571,2.25,1.45
15,Copenhagen,Copenhagen Open,2/25/03,International,Indoor,Hard,1st Round,3,Kratochvil M.,Carlsen K.,81,59,6,7,6,3,6,4,,,,,2,1,Completed,,,,,1.85,1.65,2.1,1.667,1.95,1.6
15,Copenhagen,Copenhagen Open,2/25/03,International,Indoor,Hard,1st Round,3,Larsson M.,Nielsen M.,184,337,6,1,6,1,,,,,,,2,0,Completed,1.125,5.5,,,1.1,4.5,,,1.09,4.7
15,Copenhagen,Copenhagen Open,2/25/03,International,Indoor,Hard,1st Round,3,Lisnard J.R.,Muller G.,88,290,7,5,6,4,,,,,,,2,0,Completed,1.5,2.5,,,1.4,2.3,,,1.32,2.75
15,Copenhagen,Copenhagen Open,2/25/03,International,Indoor,Hard,1st Round,3,Rosset M.,Dell'Acqua M.,114,313,7,6,7,6,,,,,,,2,0,Completed,,,,,1.35,2.5,,,1.31,2.8
15,Copenhagen,Copenhagen Open,2/26/03,International,Indoor,Hard,1st Round,3,Arthurs W.,Mutis O.,45,96,7,6,6,2,,,,,,,2,0,Completed,1.5,2.5,,,1.4,2.3,1.5,2.5,1.38,2.42
15,Copenhagen,Copenhagen Open,2/26/03,International,Indoor,Hard,1st Round,3,Beck K.,Gimelstob J.,83,90,6,4,6,3,,,,,,,2,0,Completed,1.727,2,,,1.65,1.85,1.833,1.833,1.75,1.75
15,Copenhagen,Copenhagen Open,2/26/03,International,Indoor,Hard,1st Round,3,Norman M.,Sluiter R.,98,46,7,6,7,5,,,,,,,2,0,Completed,2.5,1.5,,,2.1,1.5,2.2,1.615,2.65,1.34
15,Copenhagen,Copenhagen Open,2/26/03,International,Indoor,Hard,1st Round,3,Pless K.,Mamiit C.,95,112,6,2,6,0,,,,,,,2,0,Completed,1.615,2.2,,,1.45,2.2,1.533,2.375,1.37,2.45
15,Copenhagen,Copenhagen Open,2/26/03,International,Indoor,Hard,1st Round,3,Vinciguerra A.,Vahaly B.,117,82,6,4,6,4,,,,,,,2,0,Completed,,,,,1.55,2,,,1.55,2.05
15,Copenhagen,Copenhagen Open,2/26/03,International,Indoor,Hard,2nd Round,3,Rochus O.,Burgsmuller L.,84,106,6,1,6,2,,,,,,,2,0,Completed,1.615,2.2,,,1.45,2.2,1.571,2.25,1.38,2.42
15,Copenhagen,Copenhagen Open,2/27/03,International,Indoor,Hard,2nd Round,3,Arthurs W.,Vinciguerra A.,45,117,6,7,6,4,7,6,,,,,2,1,Completed,2,1.727,,,1.65,1.85,1.9,1.8,1.88,1.66
15,Copenhagen,Copenhagen Open,2/27/03,International,Indoor,Hard,2nd Round,3,Beck K.,Dupuis A.,83,75,4,6,7,6,1,0,,,,,1,1,Retired,2.25,1.571,,,1.85,1.65,,,2,1.56
15,Copenhagen,Copenhagen Open,2/27/03,International,Indoor,Hard,2nd Round,3,Behrend T.,Vanek J.,144,186,6,7,6,3,6,3,,,,,2,1,Completed,1.909,1.8,,,1.65,1.85,,,1.77,1.73
15,Copenhagen,Copenhagen Open,2/27/03,International,Indoor,Hard,2nd Round,3,Kratochvil M.,Lisnard J.R.,81,88,7,6,7,6,,,,,,,2,0,Completed,1.533,2.375,,,1.6,1.9,,,1.37,2.45
15,Copenhagen,Copenhagen Open,2/27/03,International,Indoor,Hard,2nd Round,3,Kucera K.,Rosset M.,53,114,7,6,6,3,,,,,,,2,0,Completed,1.364,3,,,1.25,3,1.286,3.25,1.35,2.6
15,Copenhagen,Copenhagen Open,2/27/03,International,Indoor,Hard,2nd Round,3,Norman M.,Pless K.,98,95,6,4,7,6,,,,,,,2,0,Completed,2,1.727,,,1.9,1.6,2,1.727,2.18,1.47
15,Copenhagen,Copenhagen Open,2/27/03,International,Indoor,Hard,2nd Round,3,Stepanek R.,Larsson M.,56,184,6,4,1,6,6,1,,,,,2,1,Completed,1.57,2.25,,,1.65,1.85,1.667,2.1,1.6,1.95
15,Copenhagen,Copenhagen Open,2/28/03,International,Indoor,Hard,Quarterfinals,3,Arthurs W.,Norman M.,45,98,6,7,7,5,6,4,,,,,2,1,Completed,1.8,1.909,,,1.75,1.75,1.833,1.833,1.7,1.8
15,Copenhagen,Copenhagen Open,2/28/03,International,Indoor,Hard,Quarterfinals,3,Kucera K.,Kratochvil M.,53,81,7,5,6,2,,,,,,,2,0,Completed,1.444,2.625,,,1.5,2.1,1.444,2.625,1.22,3.3
15,Copenhagen,Copenhagen Open,2/28/03,International,Indoor,Hard,Quarterfinals,3,Rochus O.,Behrend T.,84,144,6,4,6,1,,,,,,,2,0,Completed,1.444,2.625,,,1.3,2.7,1.444,2.625,1.3,2.85
15,Copenhagen,Copenhagen Open,2/28/03,International,Indoor,Hard,Quarterfinals,3,Stepanek R.,Beck K.,56,83,6,4,1,6,6,2,,,,,2,1,Completed,1.57,2.25,,,1.45,2.2,1.533,2.375,1.45,2.25
15,Copenhagen,Copenhagen Open,3/1/03,International,Indoor,Hard,Semifinals,3,Kucera K.,Arthurs W.,53,45,6,2,6,4,,,,,,,2,0,Completed,1.5,2.5,,,1.55,2,1.533,2.375,1.57,1.98
15,Copenhagen,Copenhagen Open,3/1/03,International,Indoor,Hard,Semifinals,3,Rochus O.,Stepanek R.,84,56,6,3,6,7,6,4,,,,,2,1,Completed,1.833,1.833,,,1.65,1.85,1.9,1.8,1.67,1.85
15,Copenhagen,Copenhagen Open,3/1/03,International,Indoor,Hard,The Final,3,Kucera K.,Rochus O.,53,84,7,6,6,4,,,,,,,2,0,Completed,1.444,2.625,,,1.35,2.5,1.333,3,1.37,2.5
16,Dubai ,Dubai Championships,2/24/03,International Gold,Outdoor,Hard,1st Round,3,Abel M.,Heuberger I.,217,145,0,1,,,,,,,,,0,0,Retired,2,1.72,,,1.75,1.75,,,1.95,1.6
16,Dubai ,Dubai Championships,2/24/03,International Gold,Outdoor,Hard,1st Round,3,Arazi H.,Vacek J.,113,118,6,2,6,1,,,,,,,2,0,Completed,1.5,2.5,,,1.45,2.2,,,1.33,2.7
16,Dubai ,Dubai Championships,2/24/03,International Gold,Outdoor,Hard,1st Round,3,El Aynaoui Y.,Bahrouzyan O.,21,1001,6,0,6,3,,,,,,,2,0,Completed,,,,,1.02,6,,,1.01,9
16,Dubai ,Dubai Championships,2/24/03,International Gold,Outdoor,Hard,1st Round,3,Lopez F.,Kutsenko V.,64,164,7,6,6,2,,,,,,,2,0,Completed,1.44,2.62,,,1.35,2.5,,,1.4,2.4
16,Dubai ,Dubai Championships,2/24/03,International Gold,Outdoor,Hard,1st Round,3,Novak J.,Hrbaty D.,10,51,6,1,3,6,6,3,,,,,2,1,Completed,1.571,2.25,,,1.55,2,1.571,2.25,1.4,2.4
16,Dubai ,Dubai Championships,2/24/03,International Gold,Outdoor,Hard,1st Round,3,Santoro F.,Koubek S.,33,50,6,7,6,2,6,0,,,,,2,1,Completed,1.444,2.625,,,1.35,2.5,1.364,2.875,1.25,3.1
16,Dubai ,Dubai Championships,2/24/03,International Gold,Outdoor,Hard,1st Round,3,Stoliarov A.,Ivanisevic G.,138,680,6,6,,,,,,,,,0,0,Retired,,,,,1.75,1.75,,,1.98,1.57
16,Dubai ,Dubai Championships,2/25/03,International Gold,Outdoor,Hard,1st Round,3,Kafelnikov Y.,Van Lottum J.,23,108,6,2,4,6,6,3,,,,,2,1,Completed,1.25,3.5,,,1.15,3.8,1.286,3.25,1.17,3.7
16,Dubai ,Dubai Championships,2/25/03,International Gold,Outdoor,Hard,1st Round,3,Ljubicic I.,Black W.,60,436,7,5,6,3,,,,,,,2,0,Completed,,,,,1.3,2.7,,,1.29,2.87
16,Dubai ,Dubai Championships,2/25/03,International Gold,Outdoor,Hard,1st Round,3,Robredo T.,Bjorkman J.,34,71,6,2,6,3,,,,,,,2,0,Completed,2.2,1.615,,,1.9,1.6,2.2,1.615,2.28,1.43
16,Dubai ,Dubai Championships,2/25/03,International Gold,Outdoor,Hard,1st Round,3,Safin M.,Waske A.,7,100,6,4,6,2,,,,,,,2,0,Completed,1.222,3.75,,,1.2,3.3,1.25,3.5,1.07,5.25
16,Dubai ,Dubai Championships,2/25/03,International Gold,Outdoor,Hard,1st Round,3,Savolt A.,Henman T.,102,12,5,7,7,6,6,4,,,,,2,1,Completed,3.5,1.25,,,3,1.25,3.5,1.25,4.05,1.14
16,Dubai ,Dubai Championships,2/25/03,International Gold,Outdoor,Hard,1st Round,3,Schalken S.,Youzhny M.,15,27,7,5,6,0,,,,,,,2,0,Completed,1.833,1.833,,,1.7,1.8,1.9,1.8,1.65,1.95
16,Dubai ,Dubai Championships,2/25/03,International Gold,Outdoor,Hard,1st Round,3,Schuettler R.,Krajan Z.,16,104,6,4,2,6,6,3,,,,,2,1,Completed,1.25,3.5,,,1.3,2.7,,,1.32,2.75
16,Dubai ,Dubai Championships,2/26/03,International Gold,Outdoor,Hard,1st Round,3,Federer R.,Labadze I.,5,103,6,3,6,3,,,,,,,2,0,Completed,1.143,5,,,1.15,3.8,1.125,5.5,1.09,4.7
16,Dubai ,Dubai Championships,2/26/03,International Gold,Outdoor,Hard,1st Round,3,Mirnyi M.,Voinea A.,36,78,6,4,6,2,,,,,,,2,0,Completed,1.5,2.5,,,1.4,2.3,1.571,2.25,1.4,2.4
16,Dubai ,Dubai Championships,2/26/03,International Gold,Outdoor,Hard,2nd Round,3,Lopez F.,El Aynaoui Y.,64,21,7,6,7,6,,,,,,,2,0,Completed,2.62,1.44,,,2.7,1.3,2.75,1.4,3.1,1.25
16,Dubai ,Dubai Championships,2/26/03,International Gold,Outdoor,Hard,2nd Round,3,Novak J.,Stoliarov A.,10,138,6,1,6,1,,,,,,,2,0,Completed,1.22,4,,,1.1,4.5,,,1.09,4.7
16,Dubai ,Dubai Championships,2/26/03,International Gold,Outdoor,Hard,2nd Round,3,Robredo T.,Safin M.,34,7,7,5,4,6,7,6,,,,,2,1,Completed,3,1.364,,,2.7,1.3,3.5,1.25,3.7,1.17
16,Dubai ,Dubai Championships,2/26/03,International Gold,Outdoor,Hard,2nd Round,3,Schalken S.,Santoro F.,15,33,3,6,7,6,7,6,,,,,2,1,Completed,1.61,2.2,,,1.45,2.2,,,1.36,2.5
16,Dubai ,Dubai Championships,2/27/03,International Gold,Outdoor,Hard,2nd Round,3,Arazi H.,Kafelnikov Y.,113,23,6,4,4,6,6,3,,,,,2,1,Completed,2.75,1.4,,,2.2,1.45,2.5,1.5,2.25,1.45
16,Dubai ,Dubai Championships,2/27/03,International Gold,Outdoor,Hard,2nd Round,3,Federer R.,Abel M.,5,217,6,4,7,5,,,,,,,2,0,Completed,1.071,7.5,,,1.05,5,,,1.03,7.1
16,Dubai ,Dubai Championships,2/27/03,International Gold,Outdoor,Hard,2nd Round,3,Ljubicic I.,Savolt A.,60,102,6,4,6,4,,,,,,,2,0,Completed,1.286,3.5,,,1.25,3,1.222,3.75,1.16,3.85
16,Dubai ,Dubai Championships,2/27/03,International Gold,Outdoor,Hard,2nd Round,3,Schuettler R.,Mirnyi M.,16,36,7,6,4,6,7,6,,,,,2,1,Completed,1.72,2,,,1.75,1.75,,,1.77,1.73
16,Dubai ,Dubai Championships,2/28/03,International Gold,Outdoor,Hard,Quarterfinals,3,Federer R.,Arazi H.,5,113,7,5,6,3,,,,,,,2,0,Completed,1.25,3.75,,,1.3,2.7,1.222,3.75,1.18,3.5
16,Dubai ,Dubai Championships,2/28/03,International Gold,Outdoor,Hard,Quarterfinals,3,Ljubicic I.,Schuettler R.,60,16,6,3,6,4,,,,,,,2,0,Completed,2.25,1.571,,,1.9,1.6,2.1,1.667,2.05,1.55
16,Dubai ,Dubai Championships,2/28/03,International Gold,Outdoor,Hard,Quarterfinals,3,Novak J.,Schalken S.,10,15,6,4,6,4,,,,,,,2,0,Completed,1.533,2.375,,,1.55,2,1.615,2.2,1.35,2.6
16,Dubai ,Dubai Championships,2/28/03,International Gold,Outdoor,Hard,Quarterfinals,3,Robredo T.,Lopez F.,34,64,6,7,6,3,6,4,,,,,2,1,Completed,1.61,2.2,,,1.55,2,1.667,2.1,1.5,2.15
16,Dubai ,Dubai Championships,3/1/03,International Gold,Outdoor,Hard,Semifinals,3,Federer R.,Ljubicic I.,5,60,6,3,6,2,,,,,,,2,0,Completed,1.4,2.75,,,1.4,2.3,1.4,2.75,1.33,2.7
16,Dubai ,Dubai Championships,3/1/03,International Gold,Outdoor,Hard,Semifinals,3,Novak J.,Robredo T.,10,34,6,4,6,1,,,,,,,2,0,Completed,1.444,2.625,,,1.4,2.3,1.364,2.875,1.25,3.1
16,Dubai ,Dubai Championships,3/1/03,International Gold,Outdoor,Hard,The Final,3,Federer R.,Novak J.,5,10,6,1,7,6,,,,,,,2,0,Completed,1.5,2.5,,,1.45,2.2,1.444,2.625,1.45,2.25
17,Delray Beach,International Championships,3/3/03,International,Outdoor,Hard,1st Round,3,Lee H.T.,Sa A.,63,71,7,5,6,2,,,,,,,2,0,Completed,1.364,2.875,,,1.3,2.7,1.4,2.75,1.3,2.85
17,Delray Beach,International Championships,3/3/03,International,Outdoor,Hard,1st Round,3,Lisnard J.R.,Burgsmuller L.,87,103,6,2,4,6,6,2,,,,,2,1,Completed,1.667,2.1,,,1.55,2,1.667,2.1,1.57,1.98
17,Delray Beach,International Championships,3/4/03,International,Outdoor,Hard,1st Round,3,Gambill J.M.,Kiefer N.,39,78,6,2,6,4,,,,,,,2,0,Completed,,,,,1.25,3,,,1.2,3.45
17,Delray Beach,International Championships,3/4/03,International,Outdoor,Hard,1st Round,3,Gimelstob J.,Bogomolov Jr. A.,89,141,6,4,6,0,,,,,,,2,0,Completed,1.5,2.5,,,1.45,2.2,,,1.46,2.2
17,Delray Beach,International Championships,3/4/03,International,Outdoor,Hard,1st Round,3,Labadze I.,Sluiter R.,104,53,7,6,7,5,,,,,,,2,0,Completed,2.5,1.5,,,2.2,1.45,2.625,1.444,2.7,1.33
17,Delray Beach,International Championships,3/4/03,International,Outdoor,Hard,1st Round,3,Martin A.,Vahaly B.,68,82,6,4,3,6,6,3,,,,,2,1,Completed,2.25,1.571,,,2.2,1.45,2.1,1.667,2.4,1.4
17,Delray Beach,International Championships,3/4/03,International,Outdoor,Hard,1st Round,3,Rios M.,Morrison J.,30,111,6,3,6,3,,,,,,,2,0,Completed,1.5,2.5,,,1.4,2.3,1.364,2.875,1.38,2.42
17,Delray Beach,International Championships,3/4/03,International,Outdoor,Hard,1st Round,3,Spadea V.,Llodra M.,55,109,6,3,6,0,,,,,,,2,0,Completed,1.533,2.375,,,1.5,2.1,,,1.48,2.17
17,Delray Beach,International Championships,3/4/03,International,Outdoor,Hard,1st Round,3,Verkerk M.,Mello R.,67,126,7,5,6,4,,,,,,,2,0,Completed,1.364,2.875,,,1.35,2.5,,,1.35,2.6
17,Delray Beach,International Championships,3/4/03,International,Outdoor,Hard,1st Round,3,Voltchkov V.,Kim A.,65,146,6,4,6,4,,,,,,,2,0,Completed,1.4,2.75,,,1.25,3,1.444,2.625,1.3,2.85
17,Delray Beach,International Championships,3/5/03,International,Outdoor,Hard,1st Round,3,Fish M.,Roddick A.,66,6,7,6,4,3,,,,,,,1,0,Retired,3,1.333,,,3,1.25,3,1.333,3,1.25
17,Delray Beach,International Championships,3/5/03,International,Outdoor,Hard,1st Round,3,Kendrick R.,Koubek S.,162,52,6,4,6,4,,,,,,,2,0,Completed,2.1,1.667,,,2,1.55,,,2.18,1.47
17,Delray Beach,International Championships,3/5/03,International,Outdoor,Hard,1st Round,3,Kratochvil M.,Clement A.,76,42,6,3,7,6,,,,,,,2,0,Completed,,,,,1.6,1.9,1.571,2.25,1.47,2.18
17,Delray Beach,International Championships,3/5/03,International,Outdoor,Hard,1st Round,3,Meligeni F.,Savolt A.,106,99,6,3,6,4,,,,,,,2,0,Completed,1.727,2,,,1.75,1.75,1.667,2.1,1.7,1.8
17,Delray Beach,International Championships,3/5/03,International,Outdoor,Hard,1st Round,3,Saretta F.,Goldstein P.,88,202,6,4,6,4,,,,,,,2,0,Completed,2,1.727,,,1.9,1.6,,,1.97,1.58
17,Delray Beach,International Championships,3/5/03,International,Outdoor,Hard,1st Round,3,Sargsian S.,Coria G.,83,33,7,5,6,2,,,,,,,2,0,Completed,2.625,1.444,,,2.2,1.45,2.625,1.444,2.35,1.41
17,Delray Beach,International Championships,3/5/03,International,Outdoor,Hard,2nd Round,3,Lee H.T.,Kratochvil M.,63,76,6,2,6,3,,,,,,,2,0,Completed,1.571,2.25,,,1.55,2,1.667,2.1,1.5,2.15
17,Delray Beach,International Championships,3/5/03,International,Outdoor,Hard,2nd Round,3,Rios M.,Verkerk M.,30,67,2,6,6,4,7,5,,,,,2,1,Completed,1.5,2.5,,,1.4,2.3,1.4,2.75,1.3,2.85
17,Delray Beach,International Championships,3/6/03,International,Outdoor,Hard,2nd Round,3,Fish M.,Meligeni F.,66,106,6,2,7,6,,,,,,,2,0,Completed,1.4,2.75,,,1.35,2.5,1.333,3,1.33,2.7
17,Delray Beach,International Championships,3/6/03,International,Outdoor,Hard,2nd Round,3,Gambill J.M.,Gimelstob J.,39,89,7,5,7,5,,,,,,,2,0,Completed,1.444,2.625,,,1.5,2.1,1.444,2.625,1.3,2.85
17,Delray Beach,International Championships,3/6/03,International,Outdoor,Hard,2nd Round,3,Kendrick R.,Lisnard J.R.,162,87,7,5,7,5,,,,,,,2,0,Completed,2.2,1.615,,,1.9,1.6,,,1.95,1.6
17,Delray Beach,International Championships,3/6/03,International,Outdoor,Hard,2nd Round,3,Martin A.,Labadze I.,68,104,6,4,6,2,,,,,,,2,0,Completed,1.833,1.833,,,1.75,1.75,1.727,2,1.75,1.75
17,Delray Beach,International Championships,3/6/03,International,Outdoor,Hard,2nd Round,3,Voltchkov V.,Sargsian S.,65,83,5,7,6,4,,,,,,,1,1,Retired,2,1.727,,,1.75,1.75,1.8,1.9,1.8,1.7
17,Delray Beach,International Championships,3/7/03,International,Outdoor,Hard,2nd Round,3,Saretta F.,Spadea V.,88,55,6,4,3,6,6,4,,,,,2,1,Completed,2.5,1.5,,,2.2,1.45,2.375,1.533,2.8,1.31
17,Delray Beach,International Championships,3/7/03,International,Outdoor,Hard,Quarterfinals,3,Fish M.,Martin A.,66,68,6,3,6,3,,,,,,,2,0,Completed,1.4,2.75,,,1.4,2.3,1.4,2.75,1.38,2.42
17,Delray Beach,International Championships,3/7/03,International,Outdoor,Hard,Quarterfinals,3,Gambill J.M.,Saretta F.,39,88,4,6,7,6,6,0,,,,,2,1,Completed,1.333,3.25,,,1.3,2.7,1.333,3,1.33,2.7
17,Delray Beach,International Championships,3/7/03,International,Outdoor,Hard,Quarterfinals,3,Kendrick R.,Voltchkov V.,162,65,6,0,6,4,,,,,,,2,0,Completed,2.25,1.571,,,2,1.55,2.25,1.571,2.1,1.52
17,Delray Beach,International Championships,3/8/03,International,Outdoor,Hard,Quarterfinals,3,Rios M.,Lee H.T.,30,63,6,3,6,4,,,,,,,2,0,Completed,1.615,2.2,,,1.65,1.85,1.533,2.375,1.57,1.98
17,Delray Beach,International Championships,3/8/03,International,Outdoor,Hard,Semifinals,3,Gambill J.M.,Kendrick R.,39,162,6,3,2,6,7,5,,,,,2,1,Completed,1.364,3,,,1.35,2.5,1.286,3.25,1.26,3.05
17,Delray Beach,International Championships,3/9/03,International,Outdoor,Hard,Semifinals,3,Fish M.,Rios M.,66,30,6,4,6,3,,,,,,,2,0,Completed,2.375,1.533,,,2,1.55,2.375,1.533,1.93,1.62
17,Delray Beach,International Championships,3/9/03,International,Outdoor,Hard,The Final,3,Gambill J.M.,Fish M.,39,66,6,0,7,6,,,,,,,2,0,Completed,1.727,2,,,1.75,1.75,1.727,2,1.75,1.75
18,Scottsdale,Franklin Templeton Tennis Classic,3/3/03,International,Outdoor,Hard,1st Round,3,Dent T.,Pavel A.,44,29,6,3,7,5,,,,,,,2,0,Completed,1.571,2.25,,,1.55,2,1.615,2.2,1.33,2.7
18,Scottsdale,Franklin Templeton Tennis Classic,3/3/03,International,Outdoor,Hard,1st Round,3,Enqvist T.,Agassi A.,73,2,6,7,6,4,6,1,,,,,2,1,Completed,4.5,1.167,,,4.5,1.1,5,1.143,5.4,1.07
18,Scottsdale,Franklin Templeton Tennis Classic,3/3/03,International,Outdoor,Hard,1st Round,3,Mamiit C.,Malisse X.,114,25,7,6,7,6,,,,,,,2,0,Completed,3.25,1.286,,,3,1.25,3.5,1.25,4.5,1.11
18,Scottsdale,Franklin Templeton Tennis Classic,3/3/03,International,Outdoor,Hard,1st Round,3,Sanchez D.,Massu N.,47,102,3,6,6,3,6,4,,,,,2,1,Completed,2.1,1.667,,,1.75,1.75,2,1.727,1.88,1.66
18,Scottsdale,Franklin Templeton Tennis Classic,3/3/03,International,Outdoor,Hard,1st Round,3,Squillari F.,Sanguinetti D.,85,62,6,3,6,3,,,,,,,2,0,Completed,2.375,1.533,,,2.2,1.45,2.375,1.533,2.3,1.42
18,Scottsdale,Franklin Templeton Tennis Classic,3/4/03,International,Outdoor,Hard,1st Round,3,Blake J.,Gooding J.,26,708,6,2,6,2,,,,,,,2,0,Completed,1.07,7.5,,,1.1,4.5,,,1.08,5
18,Scottsdale,Franklin Templeton Tennis Classic,3/4/03,International,Outdoor,Hard,1st Round,3,Corretja A.,Tursunov D.,17,239,6,4,6,2,,,,,,,2,0,Completed,1.4,2.75,,,1.35,2.5,1.444,2.625,1.3,2.85
18,Scottsdale,Franklin Templeton Tennis Classic,3/4/03,International,Outdoor,Hard,1st Round,3,Di Pasquale A.,Horna L.,95,84,6,2,3,6,6,3,,,,,2,1,Completed,1.833,1.833,,,1.65,1.85,1.727,2,1.75,1.75
18,Scottsdale,Franklin Templeton Tennis Classic,3/4/03,International,Outdoor,Hard,1st Round,3,Draper S.,Bjorkman J.,121,69,6,3,7,6,,,,,,,2,0,Completed,2.75,1.4,,,2.3,1.4,2.625,1.444,2.3,1.42
18,Scottsdale,Franklin Templeton Tennis Classic,3/4/03,International,Outdoor,Hard,1st Round,3,Lapentti G.,Srichaphan P.,311,12,7,6,6,2,,,,,,,2,0,Completed,4.5,1.16,,,3.8,1.15,5,1.143,5,1.08
18,Scottsdale,Franklin Templeton Tennis Classic,3/4/03,International,Outdoor,Hard,1st Round,3,Philippoussis M.,Chela J.I.,90,31,7,6,3,6,6,1,,,,,2,1,Completed,1.833,1.833,,,1.65,1.85,1.833,1.833,1.65,1.9
18,Scottsdale,Franklin Templeton Tennis Classic,3/4/03,International,Outdoor,Hard,1st Round,3,Schuettler R.,Levy H.,15,247,2,6,7,5,6,1,,,,,2,1,Completed,1.2,4,,,1.25,3,1.2,4,1.14,4.05
18,Scottsdale,Franklin Templeton Tennis Classic,3/4/03,International,Outdoor,Hard,1st Round,3,Zabaleta M.,Ginepri R.,38,81,7,6,6,3,,,,,,,2,0,Completed,1.833,1.833,,,1.75,1.75,1.833,1.833,1.75,1.75
